object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201641349349302329,570314395,OTHER INCOME,621300,1541974,1541974
201641379349308059,131099420,Tuition and Fees,611310,58439287,58439287,0,0
201641379349308059,131099420,Affiliation Fees,611310,28016328,28016328,0,0
201641379349308059,131099420,Research and Sponsored Projects,611310,20880249,20880249,0,0
201641379349308059,131099420,Faculty Practice Plans,611310,9229495,9229495,0,0
201641379349308059,131099420,Auxiliary Enterprise,611310,4774563,4774563,0,0
201601339349304190,454971921,TUITION & REGISTRATION FEES,611600,630661,630661
201601339349304190,454971921,RESIDENCE FEES,611600,17422,17422
201601339349304190,454971921,ON CAMPUS SUNDRY COUNTER,611600,14034,14034
201601339349304190,454971921,COACHING/MENTORSHIP,611600,5117,5117
201601339349304190,454971921,MEAL PLAN,611600,3479,3479
201631379349301828,370661491,TUITION AND FEES,611600,10543494,10543494
201631379349301828,370661491,ROOM AND BOARD,611600,2466227,2466227
201631379349301828,370661491,CAMPUS RENT,611600,76637,76637
201621319349302877,010378758,TUITION AND FEES,611600,14563199,14563199
201621319349302877,010378758,AUXILARY INCOME,611600,2445408,2445408
201631379349303513,050258956,TUITION/ROOM/BOARD,900099,135653251,135653251
201631379349303513,050258956,MUSEUM,900099,582344,582344
201631379349303513,050258956,BOOK/SUPPLY STORE,451211,3762501,3762501
201641349349304939,135562985,TUITION AND STUDENT FEES,611600,5759962,5759962
201641349349304939,135562985,AUXILIARY INCOME,532000,2394183,2394183
201641379349309104,860186050,Student Tuition & Fees,611310,12456242,12456242
201641379349309104,860186050,Auxiliary Services,611710,1723981,1723981
201641379349309229,132676570,Student Tuition/ Fees,611600,190711360,190711360
201641379349309394,910565553,Tuition and Fees,611310,132464969,132464969,0,0
201641379349309394,910565553,Student Housing and Dining,611310,15923602,15923602,0,0
201641379349309394,910565553,Public Service Activities,611310,2573415,2573415,0,0
201641379349309394,910565553,Seminars and Events,611310,425342,425342,0,0
201641379349309394,910565553,Other Sales and Services,611310,557728,557728,0,0
201641379349309474,131740468,Tuition and Fees,611310,156939004,156939004,0,0
201621059349301367,520591623,TUITION AND FEES,900099,201701711,201701711
201621059349301367,520591623,"RESIDENCE, FOOD SERVICE, TELEPHONE",900099,47295716,47295716
201621059349301367,520591623,SPECIAL EDUCATION PROGRAMS,900099,915019,915019
201621059349301367,520591623,"ID CARDS, ORIENTATION, PARKING",900099,1084025,1084025
201621059349301367,520591623,"ATHLETICS, CONFERENCES, OTHER AUX",900099,2555301,805630,50778,1698893
201611099349301046,310725957,Student Tuition and Fees,611710,38024263,38024263
201611099349301046,310725957,Student Housing and Food Services,611710,7117665,7117665
201611099349301046,310725957,Campus Organization Income,611710,339660,339660
201611099349301046,310725957,"Alumni, Homecoming, Drama and Misc",611710,229036,229036
201611099349301046,310725957,University Bookstore Revenue,611710,151532,151532
201641449349300129,141340095,"TUITION & FEES, HOUSING &",611600,342790401,342790401
201641449349300129,141340095,RESEARCH CONTRACTS,900099,83429000,83429000
201641449349300129,141340095,AUXILILARIES,611710,12703001,12703001
201641449349300129,141340095,OTHER REVENUE,900099,1030847,1030847
201641319349301984,111797166,TUITION,3926892,3926892
201641319349302059,741109641,"Tuition,Fees, Auxiliary Services Revenues",611310,159589498,159589498,0,0
201641319349302324,350868073,Tuition and fees,900099,41022931,41022931
201641319349302324,350868073,Auxiliary income,611710,8303067,8303067
201641319349302324,350868073,Other income,900003,1103157,1103157
201641319349302469,221912028,TUITION & FEES,611710,47642886,47642886
201641319349302469,221912028,AUXILARY ENTERPRISE,611710,3055486,3055486
201641319349302474,480730814,Student Tuition,611600,31226787,31226787
201641319349302474,480730814,Auxiliary Revenue,611710,4491227,4491227
201641349349305764,810420650,DAY CARE FEES,19394,19394
201641349349305764,810420650,PROGRAM REIMBURSEMENTS,30885,30885
201641349349305764,810420650,TUITION AND FEES,472204,472204
201641349349306084,540524516,TUITION AND FEES,611310,23243008,23243008
201641349349306084,540524516,AUXILIARY SALES AND SERVICES,611710,6831313,6831313
201641349349306084,540524516,OTHER INCOME,711210,782353,782353
201631349349304048,952544535,TUITION AND FEES,900099,328556886,328556886
201631349349304048,952544535,STUDENT RES & BOARD,721310,34237743,34237743
201631349349304048,952544535,PARKING SERVICES,611710,2407181,2407181
201631349349304048,952544535,STUDENT LOAN INTEREST,611710,1807055,1807055
201610839349300021,231352620,Tuition & Fees,611310,110884000,110884000,0,0
201610839349300021,231352620,Room & Board,611310,14047000,14047000,0,0
201610839349300021,231352620,International Programs,611310,43624000,43624000,0,0
201611059349300546,560547511,TUITION AND FEES,611310,10875707,10875707
201611059349300546,560547511,AUXILIARY ENTERPRISES,611310,6286309,6286309
201641379349304869,910564961,Education,611310,143551484,143551484,0,0
201641349349306349,560529933,TUITION AND FEES,900099,24929981,24929981
201641349349306349,560529933,HOUSING FOOD AND OTHER SERVICES,900099,3687078,3687078
201641349349307109,141338587,TUITION AND FEES,611310,126268074,126268074,0,0
201641349349307109,141338587,ROOM AND BOARD,611310,24390559,24390559,0,0
201641349349307109,141338587,SUMMER PROGRAMS,611600,201737,201737,0,0
201641349349307109,141338587,OTHER REVENUE,900099,3638283,3638283,0,0
201641329349301214,042005934,Instructional Services,611310,18216328,18216328,0,0
201641329349301214,042005934,Housing & Student Services,611310,6025023,6025023,0,0
201641329349301214,042005934,Center for Leadership,611310,54001,54001,0,0
201641329349301324,363377698,TUITION & FEES,611310,319290949,319290949
201641329349301324,363377698,POST-DOCTORATE PROGRAM,611310,10074966,10074966
201641329349301324,363377698,CLINICAL REVENUE,621400,15767592,15767592
201641329349301324,363377698,STUDENT HOUSING,721310,5796369,5796369
201641329349301459,630288870,Tuition and Fees,611600,10731579
201641329349301459,630288870,Sales and services of auxiliary enterprises,611710,4126917
201641349349307819,941196198,TUITION & FEES,611600,9425515,9425515
201641349349307819,941196198,CHARTER SCHOOL,611600,388841,388841
201641349349307819,941196198,MISC. INCOME,611600,78125,78125
201641389349300324,231365971,Tuition and Fees,611310,808721000,808721000,0,0
201641389349300324,231365971,Sales and Services of Eductional Activities,611310,9475000,9475000,0,0
201641389349300324,231365971,Auxiliary Enterprises,611310,96380000,96179000,201000,0
201641389349300324,231365971,Patient Care Activities,621111,201895000,201895000,0,0
201641389349300324,231365971,0,0,0,0
201641389349300509,043663198,Tuition income,900099,130533
201621049349300522,440567385,TUITION AND FEES,611600,27790668,27790668
201621049349300522,440567385,FOOD SERVICE,722320,2942635,2942635
201621049349300522,440567385,STUDENT HOUSING,721310,2845752,2845752
201621049349300522,440567385,FITNESS CENTER,713940,458967,420541,38426
201621049349300522,440567385,OTHER PROGRAM SERVICE REVENUE,611600,2266431,2266431
201601319349301480,231352354,STUDENT TUITION AND FEES,611600,63632478,63632478
201641329349303009,350868152,Tuition and Fees,611710,23538918,23538918
201641329349303009,350868152,Dining Hall & Student Center,611703,3062897,3062897
201641329349303009,350868152,Residence Halls,611710,3060493,3023200,37293
201641329349303174,626001104,TUITION AND FEES,611710,14399243,14399243
201641329349303174,626001104,AUXILIARY ENTERPRISES,611710,4975758,4975758
201641329349303174,626001104,OTHER INCOME,611710,331149,331149
201610469349300031,160805158,TUITION AND FEES,611710,46795894,46795894
201610469349300031,160805158,ROOM AND BOARD,611710,2297741,2297741
201610469349300031,160805158,FOODSERVICE,611710,1657411,1657411
201610469349300031,160805158,STUDENT SERVICES,611710,58674,58674
201631259349301753,741233796,TUITION & FEES,611310,53825511,53825511
201631259349301753,741233796,AUXILIARY ENTERPRISES,713910,11303257,10816363,486894
201610759349300616,430746185,TUITION & FEES,611310,22961158,22961158
201610759349300616,430746185,SALES & SERVICES EDUCAT ACTIVITIE,611310,802249,802249
201610759349300616,430746185,OTHER FEES AND CHARGES,611310,147346,147346
201610759349300616,430746185,SALES & SERVICES AUXILARY ACT,611310,32787,32787
201610479349301826,953538772,TUITION AND FEES,5687450,5687450
201610479349301826,953538772,SCHOOL CLINIC,959238,959238
201610479349301826,953538772,FEDERAL FUND,231638,231638
201610479349301826,953538772,SCHOOL BOOKSTORE,3037,3037
201610479349301826,953538772,LESS:REFUND & ALLOWANCE,-56915,-56915
201630889349300408,760690847,Education,611600,387371,387371
201641339349300314,430653611,RESEARCH - CONTRACTS OTHER,541700,137503122,137503122
201641339349300314,430653611,TUITION AND FEES,611600,562975000,562975000
201641339349300314,430653611,"PATIENT, LAB AND HOSPITAL SUPPORT",621110,1096608000,1096608000
201641339349300314,430653611,AUXILIARY SALES AND SERVICE,611710,100133000,836076,99296924
201641339349300314,430653611,EDUCATIONAL SALES AND SERVICE,611710,87485486,75369798,2961242,9154446
201641339349300744,410693856,TUITION & RELATED INCOME,611600,20605334,20605334
201641339349300744,410693856,OTHER REVENUES,900099,291544,291544
201611339349303281,571102885,ROOM CHARGE INCOME,531110,2499522,2499522
201611339349303281,571102885,MEAL PLAN INCOME,900099,526840,526840
201611339349303281,571102885,ARA COMMISSION INCOME,900099,49790,49790
201611339349303281,571102885,RENTAL PROPS HELD FOR SALE,531110,44193,44193
201611339349303281,571102885,APPLICATION FEE INCOME,900099,11583,11583
201611309349300711,562057124,TUITION AND FEES,611710,706903,706903
201611309349300711,562057124,CLINIC REVENUES,624110,57293,57293
201611309349300711,562057124,MULTIMEDIA INCOME,511190,905,905
201611309349300711,562057124,PRINT MEDIA INCOME,511190,3858,3858
201621309349302367,630846743,"SEMINARY TUITION ,FEES &OTHER",124669,124669
201630989349301103,931022351,TUITION AND FEES,611600,3277974,3277974
201630989349301103,931022351,ROOM AND BOARD,532000,732725,732725
201630989349301103,931022351,PACE PROGRAM,611600,232714,232714
201630999349300138,520643528,TUITION AND FEES,17641199,17641199
201630999349300138,520643528,AUXILIARY ENTERPRISES,3571597,3571597
201630999349300138,520643528,BAD DEBT RECOVERY,581008,581008
201630999349300138,520643528,OTHER REVENUES,137095,137095
201630999349300138,520643528,STUDENT LOAN INTEREST,44722,44722
201630999349300318,741143128,EDUCATIONAL AND GENERAL - TUITION & FEES,611310,90950150,90950150,0,0
201630999349300318,741143128,AUXILIARY SERVICES,611710,15143855,15143855,0,0
201630999349300318,741143128,EDUCATIONAL PROGRAM FEE,611710,1527703,1527703,0,0
201630999349300318,741143128,EDUCATION AND INSTITUTIONAL FEE,611710,1260300,1260300,0,0
201630999349300318,741143128,EDUCATIONAL HEALTH INSURANCE,611710,880932,880932,0,0
201631309349300108,362182171,Tuition & Fees,611600,85510997,85510997
201631309349300108,362182171,Auxiliary Revenue,611600,19100907,19100907
201631309349300108,362182171,Public Service Revenues,541800,3610372,3604402,5970
201631309349300108,362182171,Minor Program Revenues,611600,3260713,3260713
201631309349300108,362182171,Student Insurance,900099,1322870,1322870
201631329349303468,042596491,TUITION AND FEES,900099,536550,536550
201631329349303468,042596491,PROJECT & WORKSHOP FEE,900099,99637,99637
201631329349303493,320105791,TUITION,611710,2547866,2547866
201631329349303493,320105791,OTHER PROGRAM SERVICES,611710,28145,28145
201631359349300008,240772407,Golf Course,713910,695121,695121
201631359349300008,240772407,Related Auxiliary Svcs,611710,568173,568173
201631359349300008,240772407,Residence Halls & Dining,611710,31000011,31000011
201631359349300008,240772407,Summer Conferences,721000,515084,515084
201631359349300008,240772407,Tuition & Fees,611710,170879120,170879120
201631359349300203,910565006,Tuition and fees,611310,238294807,238294807,0,0
201631359349300203,910565006,Auxiliary revenue,611310,17391262,17391262,0,0
201631359349300743,311532248,STUDENT TUITION & ROOM,179816,179816
201631359349300743,311532248,EVENTS,7712,7712
201631359349300743,311532248,SALES OF COLLEGE APPAREL,103,103
201640509349300709,056015988,TUITION AND RELATED FE,611710,4233654,4233654
201641199349300954,570314380,TUITION AND FEES,611710,15863311,15863311
201641199349300954,570314380,ROOM AND BOARD,532000,5428547,5428547
201630549349300543,460499256,TUITION,611710,744744
201630549349300603,510175975,TUITION,611310,12385425,12385425
201630549349300603,510175975,APPLICATION FEES,611310,111748,111748
201631019349300303,411607453,TUITION AND FEES,611710,24063654,24063654
201631019349300303,411607453,HOUSING RENTAL INCOME,611710,1179044,1179044
201631019349300303,411607453,SALE OF OTHER SERVICES,611710,834652,834652
201631019349300303,411607453,SALES BOOKSTORE,611710,540910,540910
201640369349300004,621669683,TUITION AND FEES,850844,850844
201640439349301414,141468399,Tuition and Fee Income,611310,52972224,52972224,0,0
201640439349301414,141468399,"Dormitories, Food, Service, Campus Store",611310,12850176,12850176,0,0
201640439349301414,141468399,Elementary School - Pre K to Grade 8,611110,2250266,2250266,0,0
201640439349301414,141468399,Community Education,611310,534199,534199,0,0
201640439349301414,141468399,Other Sources,611310,622072,622072,0,0
201640449349300609,350868096,STUDENT FEES AND TUITION,611600,37909004,37909004
201640449349300609,350868096,DINING HALL/SNACKS,611600,3521224,3521224
201640449349300609,350868096,RESIDENCES,611600,4515301,4515301
201640449349300609,350868096,COLLEGE STORE,611600,47317,47317
201640449349300609,350868096,SUMMER CONFERENCES,611600,119852,119852
201640539349300144,381459365,TUITION AND FEES,611600,22051124,22051124
201640539349300144,381459365,AUXILIARY REVENUE,900099,4661703,4661703
201640539349300144,381459365,ACTIVITIES REVENUE,900099,334892,334892
201641209349301174,250964126,TUITION AND FEES,611600,52867241,52867241
201641209349301174,250964126,RESIDENCE HALL REVENUE,611600,6839519,6839519
201641209349301174,250964126,DINING SERVICE REVENUE,611600,5968161,5968161
201641209349301174,250964126,BOOKSTORE REVENUE,611600,824126,824126
201641209349301174,250964126,OTHER AUXILIARY SERVICES,611600,75184,75184
201630719349300503,530196640,TUITION AND FEES,611310,35240934,35240934
201630719349300503,530196640,CONFERENCES AND WKSHPS,611710,347048,347048
201631039349300308,150532078,TUITION AND FEES,900099,141750082,141750082
201631039349300308,150532078,SALES & SERVIES OF AUXILIARIES,900099,24718758,23731310,987448
201631039349300308,150532078,OTHER EDUCATION ACTIVITIES,900099,2909665,2909665
201631339349300308,314379507,TUITION AND FEES,900099,82346769,82346769
201631339349300308,314379507,TRUST FUNDS,900099,91821,91821
201631339349300308,314379507,AUXILIARY ENTERPRISES,900099,22586757,22586757
201631339349300308,314379507,BOOKSTORE,451211,979428,979428
201631379349302083,810378943,TUITION AND FEES,1181382,1181382
201621449349300227,060766747,SERC PROGRAM,900099,10790480,10028470,762010
201621449349300227,060766747,GRADUATE TUITION,611430,3116303,3116303
