object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclFrgnCntryCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201921349349308117,340946903,SIMON FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341808584,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,NAOMI G & EDWIN Z SINGER FAMILY FUND,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341638257,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,IRVING I STONE SUPPORT FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341476465,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,NINA & NORMAN WAIN FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,311502119,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,STANLEY E AND SALLY HARRIS WERTHEIM FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,300884987,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,WOLF FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341638259,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,BENNETT & DONNA YANOWITZ FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341562999,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,DAN AND ELLEN ZELMAN FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,383876650,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921349349308117,340946903,ZILBER FAMILY FOUNDATION,25701 SCIENCE PARK DRIVE,CLEVELAND,OH,441227302,341711966,"SUPPORT CHARITABLE, EDUCATIONAL AND RELIGIOUS PURPOSES OF FEDERATION",OH,501(C)(3),12A TYPE 1,JEWISH FEDERATION OF CLEVELAND,0
201921359349312712,231352685,ABRAMSON INSTITUTE,1086 PENLLYN BLUE BELL PIKE,BLUE BELL,PA,19422,232929823,MED RESEARCH,PA,501(c)(3),4,NA,false
201921359349312712,231352685,CARL V S PATTERSON 19 UN OF PA,C/O PNC BANK 620 LIBERTY AVE 10FL,PITTSBURGH,PA,15222,236415355,SUPPORT TRUST,PA,4947(A)(1),N/A,NA,false
201921359349312712,231352685,CHESTER COUNTY HOSPITAL & HEALTH SYSTEM,701 E MARSHALL STREET,WEST CHESTER,PA,19380,264233321,MGMT SRVCS,PA,501(C)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,CLINICAL CARE ASSOCIATES OF UPHS,250 KING OF PRUSSIA RD 4TH FL,RADNOR,PA,19087,232729852,HEALTHCARE,PA,501(c)(3),10,TRUSTEES,true
201921359349312712,231352685,FRANKLIN SPECIALTY PHYSICIANS,3451 WALNUT STREET,PHILADELPHIA,PA,19104,232992715,SUPPORT ORG,PA,501(c)(3),"12, II",PA HOSPITAL,true
201921359349312712,231352685,LANCASTER GENERAL HEALTH,555 NORTH DUKE STREET,LANCASTER,PA,17604,232250941,SUPPORT ORG,PA,501(C)(3),"12, II",TRUSTEES,true
201921359349312712,231352685,LANCASTER GENERAL HEALTH COLUMBIA CENTER,306 NORTH 7TH STREET,COLUMBIA,PA,17512,230485650,FACILITY MGMT,PA,501(C)(3),3,LG HOSPITAL,true
201921359349312712,231352685,LANCASTER GENERAL HEALTH FOUNDATION,555 NORTH DUKE STREET,LANCASTER,PA,17604,205767147,FUNDRAISING,PA,501(C)(3),"12, I",NA,true
201921359349312712,231352685,LANCASTER GENERAL HEALTH HOLDINGS,555 NORTH DUKE STREET,LANCASTER,PA,17604,204943109,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,true
201921359349312712,231352685,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,231365353,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,true
201921359349312712,231352685,LANCASTER GENERAL MEDICAL GROUP,1030 NEW HOLLAND AVENUE,LANCASTER,PA,17601,232777286,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,true
201921359349312712,231352685,MORRIS EST LYDIA T DECD TW,1525 W WT HARRIS BLVD,CHARLOTTE,NC,28262,236210940,SUPPORT TRUST,PA,501(C)(3),"12, III-FI",NA,false
201921359349312712,231352685,NEIGHBORHOOD HEALTH AGENCIES INC,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324782,NURSING,PA,501(C)(3),"12, I",CCH&HS,true
201921359349312712,231352685,NEIGHBORHOOD LEAGUE HEALTH SERVICES,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324787,HEALTH SRVCS,PA,501(C)(3),10,CCH&HS,true
201921359349312712,231352685,NEIGHBORHOOD VISITING NURSE ASSOCIATION,795 E MARSHALL STREET,WEST CHESTER,PA,19380,231352243,NURSING,PA,501(C)(3),7,CCH&HS,true
201921359349312712,231352685,OAP INC,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,231986931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,PENN CENTER FOR REHAB AND CARE,3609 CHESTNUT STREET,PHILADELPHIA,PA,19104,232422635,HEALTHCARE,PA,501(c)(3),3,PMC,true
201921359349312712,231352685,PENN CLUB OF NEW YORK INC,30 WEST 44TH STREET,NEW YORK,NY,10036,232726687,CLUB,NY,501(c)(7),N/A,NA,false
201921359349312712,231352685,PENN PRAXIS INC,210 SOUTH 34TH STREET,PHILADELPHIA,PA,19104,752974931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,PENN PRESS INC,3905 SPRUCE STREET,PHILADELPHIA,PA,19107,231876142,PUBLISHING,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,PENNSYLVANIA COLLEGE OF HEALTH SCIENCES,850 GREENFIELD ROAD,LANCASTER,PA,17601,061645496,HEALTH EDU,PA,501(C)(3),2,LG HOSPITAL,true
201921359349312712,231352685,PENNSYLVANIA HOSPITAL OF UPHS,800 SPRUCE STREET,PHILADELPHIA,PA,19107,311538725,HEALTHCARE,PA,501(C)(3),3,TRUSTEES,true
201921359349312712,231352685,PGH DEVELOPMENT CORP,426 CURIE BLVD,PHILADELPHIA,PA,19104,232351015,SUPPORT ORG,PA,501(c)(3),"12, I",NA,false
201921359349312712,231352685,PHOENIXVILLE HOSPITAL OF UPHS,3001 MARKET STREET 3RD FLOOR,PHILADELPHIA,PA,19104,232901089,SUPPORT ORG,PA,501(c)(3),3,TRUSTEES,true
201921359349312712,231352685,PRESBYTERIAN ANESTHESIOLOGY FOUNDATION,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232561573,SUPPORT ORG,PA,501(c)(3),"12, I",PMC,true
201921359349312712,231352685,PRESBYTERIAN MEDICAL CENTER OF UPHS,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232810852,HEALTHCARE,PA,501(c)(3),3,TRUSTEES,true
201921359349312712,231352685,PRESBYTERIAN MULTI-SPECIALTY GROUP,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232723154,HEALTHCARE,PA,501(c)(3),10,PMC,true
201921359349312712,231352685,PRESBYTERIAN PERSONAL CARE RESIDENCE,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232294713,HEALTHCARE,PA,501(c)(3),"12, I",PMC,true
201921359349312712,231352685,PRINCETON HEALTHCARE SYSTEM FDN INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222225911,SUPPORT PHCS,NJ,501(C)(3),7,PHCS HOLDING,true
201921359349312712,231352685,PRINCETON HLTHCARE SYSTEM HOLDING INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,223493256,SUPPORT ORG,NJ,501(C)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,PRINCETON MEDICAL PROPERTIES INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,220022702,REAL ESTATE,NJ,501(C)(2),N/A,PHCS HOLDING,true
201921359349312712,231352685,PRINCETON CAREGIVERS INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222842773,HOMECARE SVCS,NJ,501(C)(3),3,PHCS HOLDING,true
201921359349312712,231352685,PRINCETON HEALTHCARE AFFILIATED PHYS PC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,264203938,HEALTHCARE,NJ,501(C)(3),10,PHCS HOLDING,true
201921359349312712,231352685,PRINCETON HEALTHCARE SYSTEM,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,210635009,HEALTHCARE,NJ,501(C)(3),3,PHCS HOLDING,true
201921359349312712,231352685,SS HUEBNER FOUNDATION FOR INSURANCE EDUC,3000 STEINBERG HALL,PHILADELPHIA,PA,19104,236297325,EDU SUPPORT,PA,501(c)(3),"12, I",NA,false
201921359349312712,231352685,THE ASC TRUST OF THE UNIV OF PA,1500 MARKET ST STE 3500E,PHILADELPHIA,PA,19102,810550464,BUS. TRUST,PA,501(c)(3),8,NA,false
201921359349312712,231352685,THE CHESTER COUNTY HOSPITAL,701 E MARSHALL STREET,WEST CHESTER,PA,19380,230469150,HEALTHCARE,PA,501(C)(3),3,CCH&HS,true
201921359349312712,231352685,THE HEART GROUP OF LANCASTER GEN HEALTH,217 HARRISBURG AVENUE,LANCASTER,PA,17603,300634510,CARDIOLOGY,PA,501(C)(3),4,LG HEALTH,true
201921359349312712,231352685,UNITED AUXILIARIES TO LANCASTER GEN HOS,555 NORTH DUKE STREET,LANCASTER,PA,17604,231976868,SUPPORT ORG,PA,501(C)(3),10,NA,false
201921359349312712,231352685,UNIVERSITY CITY ASSOCIATES INC,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,233021159,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,UNIVERSITY CLUB AT PENN INC,3611 WALNUT STREET,PHILADELPHIA,PA,19104,236299508,FAC. CLUB,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,UPENN INTERNATIONAL,3451 WALNUT STREET SUITE 731,PHILADELPHIA,PA,19104,454985731,SUPPORT ORG,PA,501(C)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,UPENN MASTER RETIREMENT TRUST,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,043574136,RETIRE TRUST,PA,501(A),N/A,TRUSTEES,true
201921359349312712,231352685,UPENN RETIREE BENEFITS TRUST,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,232769744,BENEFITS,PA,501(c)(3),"12, I",TRUSTEES,true
201921359349312712,231352685,WISSAHICKON HOSPICE OF UPHS,150 MONUMENT ROAD SUITE 300,BALA CYNWYD,PA,19004,232152662,HOSPICE CARE,PA,501(c)(3),10,TRUSTEES,true
201921359349312712,231352685,WOMEN'S AND CHILDREN'S HEALTH SERVICES,700 SPRUCE STREET,PHILADELPHIA,PA,19106,232248956,HEALTHCARE,PA,501(c)(3),3,PA HOSPITAL,true
201931359349310983,200363127,TOURO COLLEGE,500 7TH AVE,NEW YORK,NY,10018,132676570,EDUCATION,NY,501 (C)(3),2,NA,false
201931359349310983,200363127,TOURO UNIVERSITY,500 7TH AVE,NEW YORK,NY,10018,133838740,EDUCATION,CA,501 (C)(3),2,TOUROCOLLEGE,true
201931359349310983,200363127,TOURO UNIVERSITY COLLEGE OF MEDICINE IN,500 7TH AVE,NEW YORK,NY,10018,680646771,EDUCATION,NJ,501 (C)(3),2,TOUROCOLLEGE,true
201931359349310983,200363127,YESHIVAS OHR HACHAIM,500 7TH AVE,NEW YORK,NY,10018,112808947,EDUCATION,NY,501 (C)(3),2,TOUROCOLLEGE,true
201931359349310983,200363127,RABBI DOV REVEL YESHIVA OF FOREST HILLS,500 7TH AVE,NEW YORK,NY,10018,111681674,EDUCATION,NY,501 (C)(3),2,TOUROCOLLEGE,true
201931359349310983,200363127,TOURO COLLEGE FDN FOR JEWISH STUDIES,500 7TH AVE,New York,NY,10018,133639225,EDUCATION,NY,501 (C)(3),12a,TOUROCOLLEGE,true
201931359349310983,200363127,NYMC LLC,500 7TH AVE,NEW YORK,NY,10018,271481147,ASSIST TOURO,DE,501 (C)(3),12b,TOUROCOLLEGE,true
201931359349310983,200363127,NEW YORK MEDICAL College,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10018,131099420,EDUCATION,NY,501 (C)(3),2,NYMC LLC,true
201931359349310983,200363127,THE PARTNER FOR A HEALTHLY POPULATION,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10018,134038993,HEALTH RELATE,NY,501 (C)(3),4,New York Med,true
201931359349310983,200363127,TOURO LAW CENTER DEVELOPMENT FOUNDATION,500 7TH AVE,NEW YORK,NY,10018,133922718,SUPPORT,NY,501 (C)(3),12a,TOUROCOLLEGE,true
201931359349310983,200363127,TOURO COLLEGE BERLIN GGMBH BERLIN,AM RUPERHORN 4 14055,BERLIN,GM,EDUCATIONAL,GM,501 (C)(3),TOUROCOLLEGE,true
201931359349310983,200363127,HEBREW THEOLOGICAL COLLEGE,7135 NORTH CARPENTER ROAD,SKOKIE,IL,60077,362167095,EDUCATIONAL,IL,501 (C)(3),2,TOUROCOLLEGE,true
201931359349310983,200363127,THE BIOTECHNOLOGY INCUBATOR AT NYMC INC,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10595,471682208,INCUBATOR,NY,501 (C)(3),10,NA,false
201941269349301504,350845258,INDEPENDENT COLLEGES OF INDIANA,30 SOUTH MERIDIAN,INDIANAPOLIS,IN,46204,310901001,EDUCATION,IN,503(C)(3),12A,NA,false
201941289349301629,730579298,THE GILCREASE MANAGEMENT TRUST,800 S TUCKER DRIVE,TULSA,OK,74104,262205415,MANAGEMENT,OK,501(C)(3),7,UNIV TULSA,true
201911339349307081,956137481,DEEP SPRINGS FREE EDUCATIONAL TRUST,HC72 BOX 45001,DYER,NV,89010,870238728,TO PROVIDE DEEP SPRINGS CORPORATION WITH FACILITIES AND EQUIPMENT,CA,501(C)(3),LINE 2,DEEP SPRINGS CORPORATION,1
201921929349301057,362167817,RUBICON INSURANCE COMPANY,2020 RIDGE AVENUE,EVANSTON,IL,60208,363694409,PROVIDING MEDICAL MALPRACTICE COVERAGE,IL,501(c)(3),Type II,NORTHWESTERN UNIVERSITY,true
201921929349301057,362167817,STUDENTS PUBLISHING COMPANY,1999 SHERIDAN RD,EVANSTON,IL,60208,366002654,PUBLISHES STUDENT PERIODICALS,IL,501(c)(3),Type II,N/A,false
201921929349301057,362167817,MCGAW MEDICAL CENTER OF NORTHWESTERN UNIVERSITY,420 E SUPERIOR ST,CHICAGO,IL,60611,362656113,COORDINATION OF MEDICAL RESIDENTS,IL,501(c)(3),Type I,N/A,false
201921929349301057,362167817,THE BIG TEN CONFERENCE INC,1500 W HIGGINS RD,PARK RIDGE,IL,60068,363640583,FACILITATE QUALITY INTERCOLLEGIATE ATHLETIC COMPETITION,IL,501(c)(3),Type II,N/A,false
201921929349301057,362167817,COMMITTEE ON INSTITUTIONAL COOPERATION,1819 S NEIL ST,CHAMPAIGN,IL,61820,463254996,ACADEMIC CONSORTIUM TO ADVANCE MISSION OF MEMBER INSTITUTIONS,IL,501(c)(3),Type III-FI,N/A,false
201921929349301057,362167817,WOMANS EDUCATIONAL AID ASSOC,804 OAKTON ST 1E,EVANSTON,IL,60202,363049387,PROVIDING FINANCIAL AID TO STUDENTS,IL,501(c)(3),Type III-O,N/A,false
201932699349301018,463187118,SILICON ANDHRA,1521 CALIFORNIA CIR,MILPITAS,CA,95035,770578707,CHARITABLE ENTITY,CA,501(C)(3),509(A)(2),NO,false
201941909349301159,111630906,Community Legal Assistance Corporation,108 Hofstra University,Hempstead,NY,11549,112267282,Education,NY,501(c)(3),11(a),na,true
201941909349301159,111630906,Hofstra Law Access to Justice Incubator,108 Hosftra University,Hempstead,NY,11549,463390636,Education,NY,501 (C)(3),11(a),na,true
201931969349301258,464071746,THE BRD OF TRUST LELAND STANF JR UNIV,3145 PORTER DRIVE,PALO ALTO,CA,94304,941156365,EDUCATION,CA,501(C)(3),2,NA,false
201931969349301258,464071746,EAST PALO ALTO ACADEMY,475 POPE STREET,MENLO PARK,CA,94025,202699147,EDUCATIONAL,CA,501(C)(3),2,STANFORD,true
201931969349301258,464071746,HOSPITAL COMMITTEE FOR THE L-P AREAS,1111 E STANLEY BLVD,LIVERMORE,CA,94550,941429628,HOSPITAL,CA,501(C)(3),3,SHC,true
201931969349301258,464071746,LUCILE PACKARD FOUNDATION FOR CHILDREN'S,400 HAMILTON AVENUE SUITE 340,PALO ALTO,CA,94301,770440090,HEALTHCARE,CA,501(C)(3),7,LPCH,true
201931969349301258,464071746,LUCILE SALTER PACKARD CHILDRENS HOSPITAL,725 WELCH ROAD MC 5553,PALO ALTO,CA,94304,770003859,HEALTHCARE,CA,501(C)(3),3,STANFORD,true
201931969349301258,464071746,PACKARD CHILDREN'S HEALTH ALLIANCE,725 WELCH ROAD MC5551,PALO ALTO,CA,94304,320359189,HEALTHCARE,CA,501(C)(3),3,LPCH,true
201931969349301258,464071746,SHR HOLDINGS INC,485 BROADWAY MAIL CODE 8838,REDWOOD CITY,CA,94063,943187167,REAL ESTATE,CA,501(C)(25),N/A,STANFORD,true
201931969349301258,464071746,STANFORD FACULTY CLUB,PO BOX 7229,STANFORD,CA,94309,941187089,FAC INTERACT.,CA,501(C)(7),N/A,STANFORD,true
201931969349301258,464071746,STANFORD FEDERAL CREDIT UNION,1860 EMBARCADERO RD,PALO ALTO,CA,94303,941492212,CREDIT UNION,CA,501(C)(1),N/A,STANFORD,true
201931969349301258,464071746,STANFORD HABITAT CONSERVATION BOARD,485 BROADWAY MAIL CODE 8838,REDWOOD CITY,CA,94063,461882243,CONSERVATION,CA,501(C)(3),7,STANFORD,true
201931969349301258,464071746,STANFORD HEALTH CARE,300 PASTEUR DRIVE MC 5555,STANFORD,CA,94305,946174066,HEALTHCARE,CA,501(C)(3),3,STANFORD,true
201931969349301258,464071746,STANFORD PROGRAMME (CAPE TOWN) NPC,WAVERLY BUSINESS PARK BUILDING 11,CAPE TOWN,SF,EDUCATION,SF,501(C)(3),N/A,STANFORD,true
201931969349301258,464071746,STANFORD UNIVERSITY BOOKSTORE,BLDG 60 MAIN QUAD NO 105,STANFORD,CA,94305,940894150,SUPPORT,CA,501(C)(3),"12A, I",STANFORD,true
201931969349301258,464071746,SU EMP BEN TRUST POST RETEMPYNT BEN,485 BROADWAY MAIL CODE 8838,REDWOOD CITY,CA,94063,943246199,BENEFITS,CA,501(C)(9),N/A,STANFORD,true
201931969349301258,464071746,THE DUDLEY E CHAMBERS FOUNDATION,JP MORGAN CHASE PO BOX 3038,MILWAUKEE,WI,53201,386841793,SUPPORT,NY,501(C)(3),"12D, III-O",STANFORD,true
201931969349301258,464071746,THE FREIDENRICH SUPPORT FOUNDATION,485 BROADWAY MAIL CODE 8838,REDWOOD CITY,CA,94063,300519583,SUPPORT,CA,501(C)(3),"12A, I",STANFORD,true
201931969349301258,464071746,THE HONG KONGSU CHARITABLE TRUST,1401 CAROLINE CENTER 28 PING ROAD,CAUSEWAY,HK,986078093,SUPPORT,HK,501(C)(3),N/A,STANFORD,true
201931969349301258,464071746,THE STANFORD TRUST,65 HIGH STREET,OXFORD,UK,OX1 46L,SUPPORT,UK,501(C)(3),N/A,STANFORD,true
201931969349301258,464071746,UNIVERSITY HEALTHCARE ALLIANCE,7999 GATEWAY BLVD STE 300,NEWARK,CA,94560,943192446,HEALTHCARE,CA,501(C)(3),3,SHC,true
201931969349301258,464071746,VALLEYCARE MEDICAL FOUNDATION INC,5655 W LAS POSITAS BLVD 220,PLEASANTON,CA,94588,262593526,SUPPRT SHC-VC,CA,501(C)(3),10,HOSP CMTE LP,true
201931969349301258,464071746,VALLEYCARE SENIOR HOUSING,1111 E STANLEY BLVD,LIVERMORE,CA,94550,943382224,SR. FACILITY,CA,501(C)(3),"12A, I",HOSP CMTE LP,true
201911929349300736,113354073,congregation bnos yehudah,1213 elm avenue,brooklyn,NY,11230,113160436,PLACE OF WORSHIP,NY,501 c 3,PUBLIC CHARITY,N/A,false
201911929349300736,113354073,bais yaakov academy,1213 elm avenue,brooklyn,NY,11230,113122562,EDUCATIONAL INSTITUTION K THRU 12,NY,501 C 3,PUBLIC CHARITY,N/A,false
201911829349300501,986001269,LAU HEALTH FOUNDATION INC,211 E 46TH ST,NEW YORK,NY,100172935,272049290,SUPPORT HEALTH AND MEDICAL EDUCATION PROGRAMS OPERATED BY THE SCHOOL,NY,501(C)(3),"LINE 12A, I",LEBANESE AMERICAN UNIVERSITY,1
201911829349300501,986001269,LOUIS CORDAHI FOUNDATION,LAU-LOUIS CODRAHIN,JBEIL,LE,DEDICATED TO RESEARCHING THE HISTORY OF LEBANON FROM THE CITY OF BYBLOS,LE,LEBANESE AMERICAN UNIVERSITY,1
201901359349306195,060646829,CONFERENCE FOR MERCY HIGHER EDUCATION,8380 COLESVILLE RD SUITE 30,SILVER SPRING,MD,20910,EDUCATION,MD,501(C)(3),1,NA,false
201902399349300515,562278236,FLYNN FOUNDATION,FLYNN FOUNDATION,PO BOX 1177,PO BOX 1177,GREENVILLE,NC,27835,237410759,RELIGIOUS,NC,501C,7,N/A,false
201942189349300549,231352008,The American College Foundation,270 S Bryn Mawr Avenue,Bryn Mawr,PA,19010,233015130,Solicit and manage funds for the benefit of The American College,PA,501(c)(3),"Line 12a, I",The American College,0
201931839349300348,231365971,AMERICAN ONCOLOGIC HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231352156,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201931839349300348,231365971,EPISCOPAL HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231365351,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
201931839349300348,231365971,FOX CHASE CANCER CENTER MEDICAL GROUP INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,454540585,HEALTH CARE,PA,501(c)(3),3,AMERICAN ONCOLOGIC HOSPITAL,true
201931839349300348,231365971,FOX CHASE NETWORK INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232467337,HEALTH CARE,PA,501(c)(3),Type II,AMERICAN ONCOLOGIC HOSPITAL,true
201931839349300348,231365971,INSTITUTE FOR CANCER RESEARCH,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,236296135,HEALTH CARE,DE,501(c)(3),4,AMERICAN ONCOLOGIC HOSPITAL,true
201931839349300348,231365971,JEANES HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232826045,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201931839349300348,231365971,TEMPLE HEALTH SYSTEM TRANSPORT TEAM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,753084023,HEALTH CARE,PA,501(c)(3),9,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201931839349300348,231365971,TEMPLE PHYSICIANS INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232790607,HEALTH CARE,PA,501(c)(3),9,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201931839349300348,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM FOUNDATION,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232916108,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
201931839349300348,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825881,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
201931839349300348,231365971,TEMPLE UNIVERSITY HOSPITAL INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825878,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201931839349300348,231365971,TEMPLE UNIVERSITY ALUMNI ASSOCIATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,232930242,EDUCATION,PA,501(c)(3),5,NA,false
201931839349300348,231365971,TEMPLE UNIVERSITY LAW FOUNDATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,236407459,EDUCATION,PA,501(c)(3),Type III-FI,NA,false
201931839349300348,231365971,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,231596240,EDUCATION,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
201931839349300348,231365971,TUMP OFFICES INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,911872296,REAL ESTATE HOLDING,PA,501(c)(2),TEMPLE UNIVERSITY,true
201931839349300348,231365971,TEMPLE FACULTY PRACTICE PLAN INC (exempt application pending),TUHS Corp 2450 Hunting Park Ave,Philadelphia,PA,19129,232790607,HEALTH CARE,PA,501(c)(3),Temple University Health System Inc,true
201931929349300643,131810448,Northeastern Bible College,56 Broadway,New York,NY,10004,221546174,College,NJ,501(c)(3),2,The King's College,0
201931929349300643,131810448,New York Foundation for Leadership,818 West 7th Street Fleet 1004,Los Angeles,CA,90017,460470325,Supporting Org,CA,501(c)(3),11a,The King's College,0
201942419349300639,750891465,Southwestern Union Conference of Seventh-day Adventists,PO Box 4000,Burleson,TX,76097,750904016,Religious,TX,501(c)3,Church,N/A
201921359349304987,340714654,Great Lakes Colleges Association Inc,535 West William,Ann Arbor,MI,48103,381678376,Education Consortium,MI,501(c)(3),"Line 12a, I",N/A,0
201921359349304987,340714654,The Five Colleges of Ohio,209 Chase Avenue Eaton Center,Gambier,OH,43022,311440434,Education Consortium,OH,501(c)(3),"Line 12a, I",N/A,0
