object_id,ein,Dsc
201941919349300039,251094922,INTEREST RATE SWAP,110719
201941919349300039,251094922,ANNUITIES PAYABLE,50358
201941919349300039,251094922,LOAN PROGRAM REFUNDABLE TO FEDERAL GOVERNMENT IF DISCONTINUED PROGRAM,504131
201931359349310463,710240352,DUE TO AFFILIATES,58905937
201931359349310463,710240352,OTHER NON CURRENT LIABILITIES,19500
201911359349312836,363108821,STUDENT CREDIT BALANCES,116153
201911359349310751,381360586,Fair Value of interest rate SWAP agreement,3565040
201911359349310751,381360586,Federal Student Loans,15465734
201911359349310751,381360586,Accrued post retirement benefits,4839300
201931309349300128,061519057,Taxable bonds,10000000
201931309349300128,061519057,Interest rate agreement,9498100
201931349349309143,390847631,Estimated Settlement to Third-Party Payor,7448794
201931349349309143,390847631,Due to Affiliates,18249
201931349349309143,390847631,Asset retirement obligation
201931349349309143,390847631,Savings Plan Liability
201931349349309143,390847631,Estimated Future Liability from Sale
201931349349309143,390847631,Accrued Outstanding Checks
201901359349308470,590949880,CAPITAL LEASES,29648
201901359349308470,590949880,DEPOSITS IN CUSTODY,269709
201901359349308470,590949880,ANNUITY LIABILITY,139961
201901359349308470,590949880,PERKINS LOAN,3018312
201921359349307572,340733165,STUDENT DEPOSITS,33768
201921359349307572,340733165,STUDENT LOANS,1332513
201921359349307572,340733165,GIFT ANNUITIES,138065
201921359349307572,340733165,INTEREST RATE SWAP,289867
201922569349300507,271906132,Loans Payable
201922569349300507,271906132,Accrued Rent,322901
201922569349300507,271906132,Refunds Payable,265944
201931309349303323,580593414,DUE TO BENEFICIARIES,326905
201931309349303323,580593414,DEPOSITS,693644
201931309349304043,231352354,LIABILITY ON ANNUITY CONTRACTS,916547
201931309349304043,231352354,STUDENT CREDIT BALANCES AND DEPOSITS,1579193
201931309349304043,231352354,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,1863470
201941359349303339,730587210,TRUST FUNDS HELD FOR OTHERS,4391285
201941359349303339,730587210,ADVANCES FROM FEDERAL GOVERNMENT,1968365
201941359349303339,730587210,DEPOSITS,1361462
201941359349303339,730587210,OTHER LIABILITIES,4227925
201941339349305744,420680448,Accrued Expenses,17402860
201941339349305744,420680448,Intercompany Debt,104563591
201941339349305744,420680448,Intercompany Payables,47861368
201941339349305744,420680448,Unclaimed Property,12330
201941339349305744,420680448,Environmental Remediation,723538
201931349349309033,362182171,"OBLIGATIONS UNDER ANNUITIES, SPLIT-INTRST AGREEMENTS, OTHER TRST BENEFICIARIES",92381595
201931349349309033,362182171,DEPOSITS,1088738
201931349349309033,362182171,INTEREST RATE SWAP AGREEMENT,3951233
201931349349309033,362182171,ASSET RETIREMENT OBLIGATION,2237760
201931349349309033,362182171,REFUNDABLE U.S. GOVERNMENT GRANTS FOR STUDENT LOANS,4024038
201931349349309033,362182171,POSTRETIREMENT BENEFITS OBLIGATION,7692418
201941349349306264,580566205,ASSET RETIREMENT OBLIGATIONS,1948020
201941349349306264,580566205,COMMITMENTS AND CONTINGENCIES,2092112
201941349349306264,580566205,CAPITAL LEASE OBLIGATION,513718
201922279349300427,030219309,ESTIMATED 3RD PARTY SETTLEMENT,18096920
201922279349300427,030219309,SWAP LIABILITY,7991123
201922279349300427,030219309,ASSET RETIREMENT OBLIGATION,1883240
201922279349300427,030219309,POST RETIREMENT HEALTH BENEFIT,4246884
201922279349300427,030219309,ESTIMATED CLAIMS,6956622
201931349349306763,251191961,INTERCOMPANY PAYABLES,173876
201931349349306763,251191961,POST EMPLOYMENT BENEFITS LIABILITY,950606
201941359349306444,135562985,LIABILITY UNDER CHARITABLE TRU,5288572
201901279349302010,111630822,ACCRUED POST RETIREMENT BEN OBLIG,90424676
201901279349302010,111630822,U.S. GOVERNMENT GRANTS REFUNDABLE,8117146
201911339349305091,231433899,OTHER LIABILITIES UNDER PLANNED GIVING AGREEMENTS,469097
201911339349305091,231433899,ACCRUED BENEFITS LIABILITY,19936549
201931359349309053,350868073,Deposits,775001
201931359349309053,350868073,Amounts Held for Others,1379265
201931359349309053,350868073,Annuities Payable,2710840
201931359349309053,350868073,Advances for Student Loans,2783774
201931359349309053,350868073,Capital Lease Obligation,1087356
201921349349307997,430652617,STUDENT DEPOSITS,202834
201921349349307997,430652617,DEPOSITS HELD FOR OTHERS,27269
201921349349307997,430652617,ANNUITIES PAYABLE,288098
201921349349307997,430652617,REUNDABLE GOVERNMENT ADVANCES FOR PERKINS LOAN,144963
201921349349307997,430652617,CONDITIONAL ASSET RETIREMENT OBLIGATIONS,230242
201931909349300743,510163080,LINE OF CREDIT,9300000
201931909349300743,510163080,CAPITAL LEASE PAYABLE,2983072
201931909349300743,510163080,TUITION DEPOSITS,827217
201931909349300743,510163080,PERKINS FEDERAL CONTRIBUTION,55460
201921349349308222,460225483,Estimated third-party payor settlements,1009706
201921349349308222,460225483,Derivative liability,354578
201921359349312712,231352685,DEPOSITS,168530000
201921359349312712,231352685,FEDERAL STUDENT LOAN ADVANCES,68686000
201921359349312712,231352685,ACCRUED RETIREMENT BENEFITS,1048089000
201921359349312712,231352685,INTERCO DUE TO/(FROM) AFFILIATES,-105093000
201921359349312712,231352685,TAXABLE BOND LIABILITY,308020000
201922489349300312,410682405,Asset Retirement Obligation,323569
201922489349300312,410682405,Intercompany Payables,73025269
201922489349300312,410682405,Capitalized Finance Costs,-681050
201922489349300312,410682405,Long Term-Cerner Credit Agreement,980962
201931359349310983,200363127,STUDENT DEPOSITS,445540
201921309349304962,381459365,STUDENT DEPOSITS,477067
201921309349304962,381459365,DUE TO GOVERNMENT UPON COLLECTION OF STUDENT LOANS,1347346
201921309349304962,381459365,LIABILITES UNDER SPLIT INTEREST AGREEMENT,1023844
201921309349304962,381459365,LIABILITES UNDER GIFT ANNUITIES,62198
201941269349301504,350845258,DEPOSIT FUNDS HELD FOR OTHERS,550200
201941269349301459,344428219,DEPOSITS AND FUNDS HELD,371077
201941269349301459,344428219,ADVANCES FOR FEDERAL LOANS,1273504
201941289349301629,730579298,DEPOSITS PAYABLE,2604383
201902209349300200,222472997,AMOUNTS DUE TO THIRD PARTY PAYORS,3285441
201902209349300200,222472997,PENSION LIABILITY,31911726
201941349349306129,230465970,ACCRUED PENSION OBLIGATION,20349347
201941349349306129,230465970,INTEREST RATE SWAP AGREEMENTS,16947850
201941349349306129,230465970,ADVANCES FROM THIRD-PARTY PAYORS,6978424
201941349349306129,230465970,PAYABLE UNDER THIRD-PARTY AGREEMENTS,6342787
201941349349306129,230465970,DEFERRED COMPENSATION,3576601
201941349349306129,230465970,ACCRUED WORKERS' COMP,1227830
201941349349306129,230465970,ACCRUED LIABILITY INSURANCE,922392
201921929349301057,362167817,"Deposits payable, actuarial liability of annuities payable",154743199
201921929349301057,362167817,Government advances for student loans,19077000
201921929349301057,362167817,Asset retirement obligations,3252965
201921929349301057,362167817,Taxable bonds - series 2012,199086396
201921929349301057,362167817,Taxable bonds - series 2013,563401757
201921929349301057,362167817,Taxable bonds - series 2015,497336750
201921929349301057,362167817,Taxable bonds - series 2017,497477310
201921929349301057,362167817,Other debt payable - lines of credit,115000000
201901929349300040,231352642,CAPITAL LEASE OBLIGATION,31262
201901929349300040,231352642,CHARITABLE GIFT ANNUITIES,2747
201901929349300040,231352642,OTHER LONG TERM LIABILITIES,40193
201901929349300040,231352642,SECURITY DEPOSITS,28375
201931789349300428,111633486,ACCRUED PENSION,211173445
201931789349300428,111633486,CAPITAL LEASES,11362464
201931789349300428,111633486,3RD PARTY AND OTHER LONG TERM LIABILITIES,78508353
201931789349300428,111633486,TELP PAYABLE,1538265
201931789349300428,111633486,DUE TO WUHSC,8512960
201942049349300909,650000627,DEPOSITS,84922
201942049349300909,650000627,DEFERRED RENT,536454
201942049349300909,650000627,UNCLAIMED FUNDS,8563
201942049349300909,650000627,OTHER MISCELLANEOUS LIABILITY,7339
201942189349301409,710239729,FUNDS HELD FOR OTHERS,174491
201942189349301409,710239729,ADVANCES FROM FEDERAL GOV'T,35363
201911339349304296,590624364,Student Deposits,3908659
201911339349304296,590624364,Other,10009837
201941909349301159,111630906,OTHER LIABILITIES,9010233
201941909349301159,111630906,US GOVT GRANTS REFUNDABLE,2820070
201941909349301159,111630906,LIABILITY FOR POSTRETIREMENT,27007341
201941909349301159,111630906,ASSET RETIREMENT OBLIGATION,5361665
201901359349306195,060646829,ARO LIABILITY,1906681
201901359349306195,060646829,VENDOR INVESTMENT LIABILITIES,1142596
201901359349306195,060646829,GOVERNMENT GRANTS REFUNDABLE,349729
201901359349306195,060646829,CAPITAL LEASE OBLIGATION,290006
201901359349306195,060646829,INTEREST RATE SWAP,92961
201901359349306170,370673513,ACCRUED PAYROLL INCLUDING EMPLOYEE BENEFITS,506216
201901359349306170,370673513,DEPOSITS HELD IN CUSTODY FOR OTHERS,197771
201901359349306170,370673513,ANNUITIES PAYABLE,845010
201901359349306170,370673513,POSTRETIREMENT BENEFIT OBLIGATION,1930739
201901359349306170,370673513,FEDERAL EQUITY IN LOAN PROGRAMS,1965464
201901359349306170,370673513,INTEREST RATE SWAPS LIABILITY,3748565
201901359349306170,370673513,CAPITAL LEASE OBLIGATIONS PAYABLE,333390
201901359349306170,370673513,LINE OF CREDIT FOR CAPITAL PURPOSES,8065647
201941339349303104,010211781,Asset Retirement Obligations,6101824
201941339349303104,010211781,Split Interest Agreements & Annuity Obligations,15269680
201941339349303104,010211781,Federal Student Loans Payable,3486193
201942189349300549,231352008,Accrued pension costs,1896282
201942189349300549,231352008,Annuity obligations,47736
201942189349300549,231352008,Capital lease obligation,73825
201942189349300549,231352008,Loan Payable to the American College Foundation (23-3015130),14000000
201931929349300643,131810448,Annuities payable,47080
201931929349300643,131810448,Deferred Rent Liability,2451738
201941359349301919,010378758,DUE TO FEDERAL GOVT - PERKINS LOAN FUND,515358
201941359349301919,010378758,GIFT ANNUITIES PAYABLE,13600
201921359349304987,340714654,Advances from Government for Student Loans,2931897
201921359349304987,340714654,Accrued Charitable Gift Annuity and Trust Obligations,7101687
201921359349304987,340714654,Asset Retirement Obligation,2253474
201921359349304987,340714654,Accrued Postretirement Benefit Obligation,5385340
201941359349303354,560529961,POST-RETIREMENT BENEFITS,21305673
201941359349303354,560529961,ANNUITIES PAYABLE,6758882
201911929349301231,952077629,DEFERRED RENT,67119
201911929349301231,952077629,LOAN COSTS,-398660
201941359349305744,720423889,FEDERAL STUDENT LOAN FUNDS,45225000
201941359349305744,720423889,REFUNDABLE DEPOSITS AND OTHER LIABILITIES,31437000
201941359349305744,720423889,BOND PREMIUM,21527000
201941359349305744,720423889,SWAP LIABILITY MARK TO MARKET,2411000
201932259349300833,231352685,DEPOSITS,168530000
201932259349300833,231352685,FEDERAL STUDENT LOAN ADVANCES,68686000
201932259349300833,231352685,ACCRUED RETIREMENT BENEFITS,1048089000
201932259349300833,231352685,INTERCO DUE TO/(FROM) AFFILIATES,-105093000
201932259349300833,231352685,TAXABLE BOND LIABILITY,308020000
201941359349305984,540506457,ANNUITY OBLIGATIONS,146342
201941359349305984,540506457,AMOUNTS HELD ON BEHALF OF OTHERS,174311
201941359349305984,540506457,ASSET RETIREMENT OBLIGATIONS,444694
201941359349305984,540506457,"DEFERRED LOAN COST, NET OF AMORTIZATION",-144452
201922479349300807,135648615,Gift annuity liability,955868
201941339349303694,521106842,CAPITAL LEASE OBLIGATION,1254448
201941339349303694,521106842,OTHER LIABILITIES,28836
201941339349303769,111733439,BENEFICIAL INTEREST IN TRUSTS,788628
201941339349303769,111733439,REFUNDABLE GOV'T GRANTS,570723
201941339349303769,111733439,CAPITAL LEASE OBLIGATION,588999
201921349349305327,362191252,Deposits,2139629
201921349349305327,362191252,ONUF/Muni,9638383
201921349349305327,362191252,ONUF/USDA,115000000
201921349349305317,560532314,Residential Fees & Deposits,8050
201921349349305317,560532314,Student Service Deposits,58050
201921349349305317,560532314,Student Store - MKS,10819
201921349349305317,560532314,Student Prepaid Tuition,1668120
201921349349305412,470757164,Other Liabilities,8433811
201921349349305412,470757164,Payable from Related Parties,304508392
201921349349305412,470757164,CHI Debt Program,104737890
201921349349305412,470757164,Minimum Pension Liability,30092948
201921349349305412,470757164,Long Term Notes Payable,49902
201931099349300128,382385150,CONDITIONAL ASSET RETIREMENT OBLIGATION
201931099349300128,382385150,NOTE PAYABLE
201901359349312055,310537177,ACCOUNTS HELD ON BEHALF OF OTHERS,455549
201901359349312055,310537177,ANNUITIES AND TRUSTS PAYABLE,2447864
201901359349312055,310537177,FEDERAL GOVERNMENT LOANS & GRANTS,4514114
201901359349312055,310537177,ACCRUED CONSTRUCTION COSTS,4423574
201931309349301143,251114320,ANNUITIES PAYABLE,89336
201931309349301143,251114320,ADVANCE FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,1368684
201901359349307530,050258956,US GOVERNMENT LOAN FUNDS,1916673
201901359349307530,050258956,INTEREST RATE SWAP,2058194
201901359349307530,050258956,ASSET RETIREMENT OBLIGATION,5037553
201901359349307530,050258956,CAPITAL LEASE OBLIG - LONG-TER,4969317
201901359349312795,810378943,COMPENSATED ABSENCES PAYABLE,199182
201901359349307685,237172306,LOAN TO NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,4139180
201901359349307685,237172306,REFUNDABLE PERKINS LOAN PROGRAM,3389897
201901359349307685,237172306,DEFERRED COMPENSATION,979097
201901359349307685,237172306,DEFERRED RENT,1851957
201901359349307685,237172306,AMOUNTS HELD ON BEHALF OF OTHERS,60882256
201941359349302229,381358399,STUDENT LOANS,3050967
201942279349302614,810374399,OTHER COMPENSATED ABSENCES,109132
201901359349312140,590624412,Student Deposits,680208
201901359349312140,590624412,Advances from Federal Gov't,1087470
201901359349312140,590624412,Trust Liabilities,166561
201901359349312140,590624412,Capital Lease Obligations,12633461
201942059349301039,580607083,Federal income taxes
201942059349301039,580607083,OTHER CURRENT LIABILITIES,555518
201901359349306445,230596940,DUE TO AFFILIATES,148996233
201901359349306445,230596940,NOTES PAYABLE - AFFILIATES,75925421
201901359349306445,230596940,ESTIMATED THIRD-PARTY LIABILITY,18238435
201901359349306445,230596940,ACCRUED PENSION LIABILITY,42641085
201901359349306445,230596940,ACCRUED INSURANCE LIABILITY,82858587
201901359349306445,230596940,OTHER LIABILITIES,2883515
201901289349301905,941156525,FEDERAL GRANTS REFUNDABLE,465230
201901289349301905,941156525,ASSET RETIREMENT OBLIGATION,324607
201911339349307321,361408475,COND. ASSET RETIREMENT OBLIGATION,3089456
201911339349307321,361408475,REFUNDABLE ADVANCES - LOANS,17265595
201911339349307321,361408475,PENSION AND OTHER POST RETIREMENT,61161171
201911339349307321,361408475,CAPITAL LEASE OBLIGATION,662955
201911339349307386,840404231,ANNUITY AND LIFE INTEREST OBLIGATIONS,9810425
201911339349307386,840404231,FEDERAL PERKINS LOAN PROGRAM- REFUNDABLE,14501430
201941359349302849,430817015,FUNDS HELD IN CUSTODY FOR OTHE,82156
201941359349302849,430817015,ACCRUED POSTRETIREMENT BENEFIT,129691
201941359349302849,430817015,FEDERAL PROGRAMS REFUNDABLE,17223
201911339349306961,310536640,STUDENT LOAN ADVANCES,4873447
201911339349306961,310536640,CAPITAL LEASE OBLIGATION,32131
201911339349302171,580566143,ADVANCES FROM FEDERAL GOVERNMENT,89188
201911339349302171,580566143,INTEREST RATE SWAP,240050
201911339349302171,580566143,LEASE OBLIGATIONS,843953
201911339349302171,580566143,LIABILITIES UNDER DEFERRED COMP.,629730
201911339349302171,580566143,LIABILITY UNDER REMAINDER TRUSTS,153989
201911339349302171,580566143,REFUNDABLE ADVANCES,761428
201941339349307814,150532078,ANNUITIES & DEF. GIVING ARRANGEMENTS,16503414
201941339349307814,150532078,POST-RETIREMENT BENEFIT OBLIGATIONS,18180618
201941339349307814,150532078,FEDERAL STUDENT LOAN FUNDS,821146
201941339349307814,150532078,CONDITIONAL ARO,10208612
201902199349300865,362340313,DUE TO THIRD-PARTY PAYORS,46567107
201902199349300865,362340313,OTHER LONG TERM OBLIGATIONS,2302449
201902199349300865,362340313,ASSET RETIREMENT OBLIGATION,844429
201902199349300865,362340313,DUE TO AFFILIATES,859244
201902199349300865,362340313,PENSION OBLIGATION,1809617
201902199349300865,362340313,INSURANCE LIABILITY,10880684
201941359349306174,580814544,REFUNDABLE ADVANCES FROM FEDERAL GOVT,68332
201941359349306174,580814544,DEPOSITS AND OTHER LIABILITIES,340240
201941359349306174,580814544,LOC,4947974
201941339349304659,911849962,LINE OF CREDIT,100000
201941349349306029,570314395,ADVANCES - STUDENT LOANS,3962487
201941349349306029,570314395,BOND PREMIUM,3002937
201941349349306029,570314395,SPLIT INTEREST AGREEMENTS,1433396
201941349349306029,570314395,ASSET RETIREMENT OBLIGATION,1416639
