object_id,ein,FrmAndLnRfrncDsc
201711359349312851,841383926,"SCHEDULE E, PART I, LINE 3",WESTERN GOVERNORS UNIVERSITY'S POLICY ON NONDISCRIMINATION IS PROVIDED TO ALL POTENTIAL STUDENTS. ALL MEDIA SOLICITATIONS ADHERE TO THIS POLICY WHICH IS AVAILABLE TO THE PUBLIC ON THE SCHOOL'S WEB SITE.
201711359349312851,841383926,LINE 6 - EXPLANATION OF GOVERNMENT FINANCIAL AID:,WESTERN GOVERNORS UNIVERSITY RECEIVES GOVERNMENTAL AID FOR ITS MISSION PURPOSES.
201731309349302628,620544854,"SCHEDULE E, PART I, LINE 3",ALL ADVERTISEMENTS INCLUDE A STATEMENT OF THE NONDISCRIMINATORY POLICY OF THE COLLEGE.
201731309349302628,620544854,"SCHEDULE E, PART I, LINE 6","FEDERAL WORK STUDY PROGRAM 49,447 FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY PROGRAM 59,600 PELL GRANT PROGRAM 948,076 FEDERAL DIRECT LOAN PROGRAM 4,515,269 POST - 9/11 VETERANS EDUCATIONAL ASSISTANCE PROGRAM 178,745"
201721329349306287,381359081,"SCHEDULE E, PART I, LINE 3","ALL PAMPHLETS, BROCHURES AND RECRUITING MATERIALS CONTAIN THE FOLLOWING LANGUAGE, ""ALBION COLLEGE IS COMMITTED TO A POLICY OF EQUAL OPPORTUNITY AND NON-DISCRIMINATION ON THE BASIS OF SEXUAL ORIENTATION AND OF RACE, COLOR, NATURAL ORIGIN, RELIGION, SEX, AGE OR DISABILITY, AS PROTECTED BY LAW, IN ALL EDUCATIONAL PROGRAMS AND ACTIVITIES, ADMISSION OF STUDENTS AND CONDITIONS OF EMPLOYMENT."""
201721329349306287,381359081,"SCHEDULE E, PART I, LINE 6","TITLE IV AID FROM THE FEDERAL DEPARTMENT OF EDUCATION (SEOG, PELL, PERKINS LOANS, AND DIRECT LENDING LOANS) AND MICHIGAN GIFT AND MICHIGAN PROMISE FROM THE STATE OF MICHIGAN."
201721359349302167,381381271,"SCHEDULE E, PART I, LINE 3","RACIALLY NONDISCRIMINATORY POLICY STATEMENT IS INCLUDED ON VARIOUS PUBLICITY & POLICY STATEMENTS, INCLUDING OUR WEBSITE & TELEVISION ADS, AS WELL AS OUR CATALOG & STUDENT HANDBOOK, WHICH IS AVAILABLE UPON REQUEST."
201721359349302167,381381271,"SCHEDULE E, PART I, LINE 6",HOPE COLLEGE RECEIVES GRANTS AND FINANCIAL AID FROM VARIOUS FEDERAL AND STATE AGENCIES THAT ARE USED IN THE FURTHERANCE OF THE COLLEGE'S EXEMPT PURPOSE OF PROVIDING QUALITY EDUCATION.
201721289349300102,250717890,"SCHEDULE E, PART I, LINE 3",THE RACIALLY NONDISCRIMINATORY POLICY IS REFERENCED IN PRINT DOCUMENTS AND IS PROMINENTLY DISCLOSED ON THE UNIVERSITY'S WEB PAGE.
201721289349300102,250717890,"SCHEDULE E, PART I, LINE 6","CHATHAM UNIVERSITY RECEIVES VARIOUS GRANTS FROM GOVERNMENTAL AGENCIES TO FUND SCHOLARSHIPS AND EDUCATIONAL PROGRAM DEVELOPMENT. IN ADDITION, STUDENTS AT CHATHAM UNIVERSITY RECEIVE FEDERAL AND STATE SPONSORED FINANCIAL AID FOR PAYMENT OF TUITION AND FEES."
201711319349303871,731523469,"SCHEDULE E, PART I, LINE 3",THROUGH ALL FORMS OF MEDIA USED BY THE ORGANIZATION.
201711319349303871,731523469,"SCHEDULE E, PART I, LINE 6",FUNDS WERE RECEIVED FOR STUDENT FINANCIAL AID FOR STUDENTS FROM GOVERNMENT PROGRAMS AND GRANTS.
201711359349300011,050258809,RACIALLY NONDISCRIMINATORY POLICY,"PART I, LINE 3 THE UNIVERSITY'S POLICY ON NON-DISCRIMINATION IS MADE AVAILABLE ON ITS WEBSITE. THE UNIVERSITY DOES NOT DISCRIMATE ON THE BASIS OF SEX, RACE, COLOR, RELIGION, DISABILITY, STATUS AS A VETERAN, NATIONAL OR ETHNIC ORIGIN, SEXUAL ORIENTATION, GENDER IDENTITY OR GENDER EXPRESSION, IN THE ADMINSTATION OF ITS EDUCATION POLICIES, ADMISSIONS POLICIES, SCHOLARSHIP AND LOAN PROGRAMS, OR OTHER SCHOOL-ADMINISTERED PROGRAMS. GOVERNMENT FINANCIAL AID PART I, LINE 6 THE UNIVERSITY RECEIVED FUNDS FROM VARIOUS GOVERNMENTAL AGENCIES FOR THE PURPOSE OF PROVIDING FINANCIAL ASSISTANCE TO QUALIFIED RECIPIENTS AND TO SUPPORT SPONSORED RESEARCH."
201721309349301857,362167725,"Schedule E, Line 6 - Explanation of Aid or Assistance from Governmental Agency","Part I, Line 6a - The Institute receives federal financial aid funding from the Department of Education under the following programs:Federal Pell Grant ProgramFederal Supplemental Educational Opportunity Grants ProgramFederal Work Study Program"
201721309349301857,362167725,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","The nondiscriminatory policy is publicized in a variety of materials, including the student bulletin, the course schedule issued each semester, initial marketing material, and the student handbook."
201721309349301857,362167725,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201721309349301857,362167725,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201711309349303796,520705392,RACIALLY NONDISCRIMINATORY POLICY,"SCHEDULE E, PART I LINE 3 THE UNIVERSITY'S RACIALLY NON-DISCRIMINATORY POLICY IS PUBLICIZED IN RADIO AND NEWSPAPER ADVERTISEMENTS AND THE UNIVERSITY'S WEBSITE."
201711309349303796,520705392,FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENTAL AGENCY,"SCHEDULE E, PART I LINE 6A STEVENSON UNIVERSITY PARTICIPATES IN SEVERAL FINANCIAL AID PROGRAMS ADMINISTERED BY THE US DEPARTMENT OF EDUCATION AND BY THE STATE OF MARYLAND."
201711319349305521,570324915,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATORY POLICY IS ON THE COLLEGE'S WEB SITE, WWW.COLUMBIASC.EDU. ALL SOLICITATIONS ENCOURAGE PROSPECTIVE STUDENTS TO VISIT THE WEB SITE FOR MORE INFORMATION."
201711319349305521,570324915,"SCHEDULE E, PART I, LINE 6",COLUMBIA COLLEGE RECEIVES FEDERAL STUDENT AID ON BEHALF OF ENROLLED STUDENTS.
201711319349302031,362191252,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","Website lists admissions policy which indicates ONU admits qualified students without discrimination in regards to race, color, creed, handicap, gender, national or enthic origin to all rights, privileges and activities generally accorded or made available to students at Olivet.Catalog states: Olivet Nazarene University policy prohibits discrimination on the basis of race, sex, age, color, creed, national origin or ethnic origin, marital status, or disability in the recruitment and admission of students and in the operation of all college programs, activities, and services."
201711319349302031,362191252,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201711319349302031,362191252,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201721319349303617,941156525,PUBLICATION OF RACIALLY NONDISCRIMINATORY POLICY,"SCHEDULE E, PART I, LINE 3: THE UNIVERSITY HAS PUBLICIZED ITS RACIALLY NONDISCRIMINATORY POLICY IN ITS CATALOG AND ON ITS WEBSITE."
201721319349303617,941156525,FINANCIAL AID RECEIVED FROM GOVERNMENT AGENCY,"SCHEDULE E, PART I, LINE 6A: The University received financial aid from the US Department of Education, the National Institutes of Health, the USDA Animal & Plant Health Inspection Services, the USA Medical Research Foundation, the Environmental Protection Agency, and the County of Marin."
201731289349300113,240772407,"Schedule E, Line 6 - Explanation of Aid or Assistance from Governmental Agency",Bucknell University receives research grants and contracts from various governmental agencies as well as funds for student aid.
201731289349300113,240772407,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized",The University's racially nondiscriminatory policy is available on the university's website and is printed in University publications.
201731289349300113,240772407,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201731289349300113,240772407,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201731299349300848,231352613,"SCHEDULE E, PART I, LINE 3","A STATEMENT OF THE UNIVERSITY'S NONDISCRIMINATION POLICY IS INCLUDED IN ALL UNIVERSITY RECRUITING MATERIALS, ON ITS WEB SITE AND IN ALL PUBLISHED ADVERTISEMENTS."
201731299349300848,231352613,"SCHEDULE E, PART I, LINE 6","GWYNEDD MERCY UNIVERSITY RECEIVES FEDERAL FUNDING FROM VARIOUS FEDERAL AND STATE GOVERNMENT AGENCIES UNDER THEIR RESPECTIVE STUDENT FINANCIAL AID ASSISTANCE PROGRAMS. THE UNIVERSITY RECEIVES FUNDING FROM U.S. DEPARTMENT OF EDUCATION UNDER THE FOLLOWING STUDENT FINANCIAL ASSISTANCE PROGRAMS: FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, FEDERAL WORK STUDY, FEDERAL DIRECT LENDING, FEDERAL PELL GRANTS, AND FEDERAL PERKINS AND NURSING LOAN PROGRAMS. ADDITIONALLY, THE UNIVERSITY RECEIVES FEDERAL FUNDING FROM THE U.S. DEPARTMENT OF EDUCATION FOR ITS UPWARD BOUND PROGRAM AND THE DEPARTMENT OF VETERAN AFFAIRS FOR VETERANS ADMINISTRATION TUITION BENEFITS. GENERAL SUPPORT IS PROVIDED TO THE UNIVERSITY FROM THE STATE OF PENNSYLVANIA UNDER ITS INSTITUTIONAL ASSISTANCE GRANT PROGRAM TO PRIVATE COLLEGES AND UNIVERSITIES IN THE STATE AND THE PENNSYLVANIA HIGHER EDUCATION ASSISTANCE PROGRAM FOR STUDENTS. IN ADDITION, THE UNIVERSITY IS AWARDED SPONSORED RESEARCH AND OTHER PROJECT GRANTS BY VARIOUS FEDERAL AGENCIES, INCLUDING THE NATIONAL SCIENCE FOUNDATION (NSF)."
201721319349303237,352358696,"SCHEDULE E, PART I, LINE 3","ALL ADVERTISING PLACED IN THE MEDIA CONTAINS THE FOLLOWING STATEMENT ""ADMISSION IS OPEN TO ALL QUALIFIED APPLICANTS WITHOUT REGARD TO RACE, CREED, AGE OR ETHNIC ORIGIN'."
201721319349303237,352358696,"SCHEDULE E, LINE 6 - EXPLANATION OF GOVERNMENT FINANCIAL AID:","NATIONAL UNIVERSITY ACADEMY LAKESIDE NATURE OF BUSINESS - NATIONAL UNIVERSITY ACADEMY IS A CHARTER SCHOOL LOCATED IN SAN DIEGO, CALIFORNIA THAT PROVIDES KINDERGARTEN THROUGH TWELFTH GRADE EDUCATION. THE SCHOOL WAS CREATED UNDER THE APPROVAL OF THE LAKESIDE UNION ELEMENTARY DISTRICT AND THE CALIFORNIA STATE BOARD OF EDUCATION, AND RECEIVES PUBLIC PER-PUPIL FUNDING TO HELP SUPPORT THEIR OPERATION. NATIONAL UNIVERSITY ACADEMY IS ECONOMICALLY DEPENDENT ON THE FEDERAL AND STATE FUNDING ADMINISTERED THROUGH THE LAKESIDE UNION ELEMENTARY DISTRICT. NATIONAL UNIVERSITY ACADEMY ARMONA NATURE OF BUSINESS - NATIONAL UNIVERSITY ACADEMY ARMONA IS A CHARTER SCHOOL LOCATED IN SAN DIEGO, CALIFORNIA THAT PROVIDES NINTH THROUGH TWELFTH GRADE EDUCATION. THE SCHOOL WAS CREATED UNDER THE APPROVAL OF THE ARMONA UNION ELEMENTARY DISTRICT AND THE CALIFORNIA STATE BOARD OF EDUCATION, AND RECEIVES PUBLIC PER-PUPIL FUNDING TO HELP SUPPORT THEIR OPERATION. NATIONAL UNIVERSITY ACADEMY ARMONA IS ECONOMICALLY DEPENDENT ON THE FEDERAL AND STATE FUNDING ADMINISTERED THROUGH THE ARMONA UNION ELEMENTARY DISTRICT. NATIONAL UNIVERSITY ACADEMY ARMONA CEASED OPERATIONS AS OF JUNE 30, 2015. NATIONAL UNIVERSITY ACADEMY ORANGE CENTER NATURE OF BUSINESS - NATIONAL UNIVERSITY ACADEMY ORANGE CENTER IS A CHARTER SCHOOL LOCATED IN FRESNO, CALIFORNIA THAT PROVIDES FOURTH THROUGH TWELFTH GRADE EDUCATION. THE SCHOOL WAS CREATED UNDER THE APPROVAL OF THE ORANGE CENTER ELEMENTARY SCHOOL DISTRICT AND THE CALIFORNIA STATE BOARD OF EDUCATION, AND RECEIVES PUBLIC PER-PUPIL FUNDING TO HELP SUPPORT THEIR OPERATION. NATIONAL UNIVERSITY ACADEMY ORANGE CENTER IS ECONOMICALLY DEPENDENT ON THE FEDERAL AND STATE FUNDING ADMINISTERED THROUGH THE ORANGE CENTER ELEMENTARY SCHOOL DISTRICT. NATIONAL UNIVERSITY ACADEMY ORANGE CENTER CEASED OPERATIONS AS OF JUNE 30, 2016. NATIONAL UNIVERSITY ACADEMY ROBLA NATURE OF BUSINESS - NATIONAL UNIVERSITY ACADEMY ROBLA IS A CHARTER SCHOOL LOCATED IN SACRAMENTO, CALIFORNIA THAT PROVIDES FOURTH THROUGH TWELFTH GRADE EDUCATION. THE SCHOOL WAS CREATED UNDER THE APPROVAL OF THE ROBLA ELEMENTARY SCHOOL DISTRICT AND THE CALIFORNIA STATE BOARD OF EDUCATION, AND RECEIVES PUBLIC PER-PUPIL FUNDING TO HELP SUPPORT THEIR OPERATION. NATIONAL UNIVERSITY ACADEMY ROBLA IS ECONOMICALLY DEPENDENT ON THE FEDERAL AND STATE FUNDING ADMINISTERED THROUGH THE ROBLA ELEMENTARY SCHOOL DISTRICT. NUA ROBLA CEASED OPERATIONS AS OF JUNE 30, 2016."
201721319349302822,560530005,"SCHEDULE E, PART I, LINE 3",SEE PART II
201721319349302822,560530005,"SCHEDULE E, PART I, LINE 6","SALEM STUDENTS RECEIVE A VARIETY OF FEDERAL AND STATE GRANTS AND LOANS, INCLUDING FEDERAL PELL GRANTS, FEDERAL DIRECT STUDENT LOANS, NC NEED-BASED SCHOLARSHIPS, AND NC GOLDEN LEAF FOUNDATION SCHOLARSHIPS."
201721319349302822,560530005,"SCHEDULE E, LINE 3 - EXPLANATION OF NONDISCRIMINATORY POLICY PUBLICATION:",THE NONDISCRIMINATORY POLICY IS INCLUDED ON MARKETING MATERIALS AND EMPLOYMENT ADVERTISEMENTS FOR THE SCHOOL.
201731309349301718,362182171,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY",A non-discrimination policy is stated in the college newspaper as well as in all recruitment brochures.
201731309349301718,362182171,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",Wheaton College students receive federal financial assistance in accordance with Title IX of the Education Amendments of 1972.
201711639349300701,620479189,"SCHEDULE E, LINE 3","THE ORGANIZATION ROUTINELY PUBLISHES ITS NONDISCRIMINATORY POLICY THROUGH NEWSPAPER OR BROADCAST MEDIA DURING THE PERIOD OF SOLICITATION FOR STUDENTS AND INCLUDES ITS NONDISCRIMINATORY POLICY IN ALL COLLEGE CATALOGUES, PUBLICATIONS DISTRIBUTED BY THE COLLEGE'S ADMISSIONS OFFICE, AND COMMUNICATIONS BY THE COLLEGE'S OFFICE OF FINANCIAL ASSISTANCE."
201711639349300701,620479189,"SCHEDULE E, LINE 6",THE COLLEGE IS THE RECIPIENT OF ANNUAL GRANTS FOR FEDERAL COLLEGE WORK STUDY PROGRAM AND IS A CONDUIT FOR ANNUAL GRANTS AWARDED TO STUDENTS BY THE U.S. DEPARTMENT OF EDUCATION AND THE STATE OF TENNESSEE.
201711329349301636,540506457,"SCHEDULE E, PART I, LINE 3","FERRUM COLLEGE PUBLICIZES ITS RACIALLY NON DISCRIMINATORY POLICY ON THE WEBSITE AS WELL AS ADMISSIONS VIEWBOOK, NON ACCEPTANCE CORRESPONDENCE, OTHER ADMISSIONS MATERIAL AND THE FERRUM COLLEGE MAGAZINE. STUDENT ENROLLMENT DATA FROM FALL 2014 IS EVIDENCE OF A WELL KNOWN NON -DISCRIMINATORY POLICY BASED ON CAUCASIAN POPULATION OF ONLY 58.46% OF TOTAL ENROLLMENT."
201711329349301636,540506457,"SCHEDULE E, PART I, LINE 6",FERRUM COLLEGE RECEIVES STUDENT FINANCIAL AID FROM THE FEDERAL AND STATE GOVERNMENT AS WELL AS VARIOUS GRANTS AWARDED TO THE COLLEGE BASED ON GRANT PROPOSALS SUBMITTED FROM THE COLLEGE.
201741329349301779,270716971,"Schedule E, Line 6 - Explanation of Aid or Assistance from Governmental Agency",The organization receives federal funding from the U.S. Department of Education for its participation in the Title VI Federal Direct Loan Program (FDLP).
201741329349301779,270716971,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","THE HIGH TECH HIGH GRADUATE SCHOOL OF EDUCATION HAS A NONDISCRIMINATION POLICY DEFINED BY APPLICABLE STATE AND FEDERAL LAW WHICH IS INCLUDED ON ALL PRINTED MATERIALS, THE WEBSITE, ALL APPLICATION MATERIALS BOTH PRINTED AND VIRTUAL, AND PUBLISHED ANNUALLY IN A GENERAL CIRCULATION NEWSPAPER."
201741329349301779,270716971,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained",ALL APPLICATION MATERIALS BOTH PRINTED AND VIRTUAL INCLUDE THE ORGANIZATION'S NONDISCRIMINATORY POLICY.
201741329349301779,270716971,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201731319349303533,231365971,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","Temple University includes its nondiscriminatory policy as an integral part of classified ads, college bulletins, catalogs, alumni review magazines, and most other major publications."
201731319349303533,231365971,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","Schedule E, Question 6(a) - Financial aid or assistance from a government agency: Temple University receives an annual appropriation from the Commonwealth of Pennsylvania in support of the University's educational and general operations. Additionally, the university receives federal support in the form of PELL grants, Perkins loans and other federal funds, as well as funds from the Commonwealth and various local agencies. These funds are awarded to Temple's students based on need or academic achievement."
201731319349303533,231365971,"Schedule E, Part I, Line 6(b) REVOCATION OR SUSPENSION OF GOVERNMENTAL AID OR ASSISTANCE","Financial Aid was temporarily suspended from the HPL program in the Dental, Medical and Pharmacy Schools for the period December 31,1984 thru June 30,1985 for failure to meet federally defined default rates. As of July 1,1985 the University has met the federally defined default rates and the suspension has been lifted."
201731299349300633,741109641,"Schedule E, Part I, Line 3","All responses to public inquiry concerning admissions and financial aid requirements are met with literature; such as catalogues, brochures and applications that have the organization's non-discriminatory policy clearly stated. Advertisements for the organization typically are for course offerings of the current semester. A statement of non-discriminatory policy is stated in each advertisement."
201731299349300633,741109641,"Schedule E, Part I, Line 6","The university administers various student financial aid programs including SEOG, College Work Study and National Direct Student Loans. The university is also involved in various educational programs for which funds are received from both State and Federal agencies."
201701359349304670,272254882,"SCHEDULE E, LINE 3",SEE PART II
201701359349304670,272254882,SCHEDULE E,"LINE 3 - EXPLANATION OF NONDISCRIMINATION POLICY: THE UNIVERSITY'S ADMISSION PACKAGE STATES THAT THE UNIVERSITY DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, AGE, GENDER, CREED, NATIONAL OR ETHNIC ORIGIN, MARITAL STATUS, SEXUAL PREFERENCE, PHYSICAL DISABILITY, OR ANY OTHER LEGALLY PROTECTED STATUS IN THE ADMINISTRATION OF ITS EDUCATIONAL PROGRAMS, ADMISSION POLICIES, OR ANY UNIVERSITY-ADMINISTERED PROGRAMS AND ACTIVITIES."
201731299349301533,231352354,"SCHEDULE E, PART I, LINE 3","THE POLICY IS INCLUDED ON THE COLLEGE'S CATALOG, WEBSITE, PUBLICATIONS, ETC."
201731299349301533,231352354,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES VARIOUS FEDERAL GRANTS DIRECTLY FROM THE U.S. DEPARTMENT OF EDUCATION. THESE GRANTS INCLUDE SUPPLEMENTAL EDUCATION OPPORTUNITY GRANTS, COLLEGE WORK-STUDY FUNDING, AND PELL GRANTS. THE COLLEGE ALSO RECEIVES GRANTS FROM THE COMMONWEALTH OF PENNSYLVANIA."
201721319349303837,042104847,"FORM 990, SCHEDULE E, LINE 3",WILLIAMS COLLEGE COURSE CATALOG/BULLETIN AND ON THE COLLEGE'S WEBSITE AT WWW.WILLIAMS.EDU.
201721319349303837,042104847,"FORM 990, SCHEDULE E, LINE 6A",STUDENTS AT WILLIAMS COLLEGE RECEIVE TITLE IV FEDERAL FINANCIAL AID. STUDENTS APPLY FOR AND RECEIVE FEDERAL FINANCIAL AID & PROFESSORS APPLY FOR AND RECEIVE GOVERNMENT GRANTS.
201711329349302096,943185612,"SCHEDULE E, PART I, LINE 3","THE SCHOOL PUBLISHES ITS NONDISCRIMINATORY POLICY THROUGH ITS WEBSITE AND EMAIL. IT'S ALSO PUBLISHED IN STUDENT, FACULTY AND EMPLOYEE HANDBOOKS."
201711309349302011,930398802,"Schedule E, Line 6 - Explanation of Aid or Assistance from Governmental Agency",THE ORGANIZATION RECEIVES FINANCIAL AID FOR QUALIFYING STUDENTS ENROLLED AT THE UNIVERSITY.
201711309349302011,930398802,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","In accordance with federal non-discrimination regulations, and by common agreement among all OAICU (Oregon Alliance of Independent Colleges & Universities) institutions, an annual public notice was run in The Oregonian (Regional Newspaper) on October 9, 2015."
201711309349302011,930398802,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201711309349302011,930398802,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201731289349301433,350935587,"SCHEDULE E, PART I, LINE 3","THIS POLICY IS DESCRIBED IN THE COLLEGE CATALOG WITHIN THE CONTEXT OF ITS RELIGIOUS PRINCIPLES, HERITAGE, AND MISSION. BETHEL COLLEGE ADMITS STUDENTS OF ANY RACE, NATIONAL OR ETHNIC ORIGIN, AGE OR GENDER, TO ITS PROGRAMS AND ACTIVITIES. IT DOES NOT DISCRIMINATE IN THE ADMINISTRATION OF ITS EDUCATIONAL POLICIES, ADMISSION POLICIES, SCHOLARSHIP AND LOAN PROGRAMS, ATHLETIC PROGRAMS, OR OTHER COLLEGE ADMINISTERED PROGRAMS. THE COLLEGE MAKES EVERY REASONABLE ATTEMPT TO ACCOMODATE STUDENTS WITH LIMITING PHYSICAL IMPAIRMENTS. HOWEVER, EACH DIVISION RESERVES THE RIGHT TO EXAMINE APPLICANTS FOR SUITABILITY FOR PARTICIPATION IN THE EDUCATIONAL LEVELS OF THE DIVISION."
201731289349301433,350935587,"SCHEDULE E, PART I, LINE 6A","THE COLLEGE RECEIVES FINANCIAL ASSISTANCE FROM THE DEPARTMENT OF EDUCATION IN THE FORM OF TITLE IV FUNDS, PELL GRANTS, FEDERAL SUPPLEMENTAL EDUCATION OPPORTUNITY GRANTS, FEDERAL WORK STUDY, PERKINS LOANS FUNDS, FEDERAL FAMILY EDUCATION LOANS, ETC. THE COLLEGE ALSO RECEIVES FINANCIAL AID FROM THE STATE STUDENT ASSISTANCE COMMISSION OF INDIANA IN GRANTS. THESE GRANTS INCLUDE HIGHER EDUCATION AWARDS, FREEDOM OF CHOICE AWARDS AND 21ST CENTURY AWARDS. AID HAS NOT BEEN SUSPENDED OR REVOKED."
201721319349304717,620570060,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201721319349304717,620570060,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201721319349304717,620570060,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201721319349302527,430653611,6a,"- Washington University received funds from the Department of Education for the administration of campus-based student financial aid programs, including Perkin Loans, Pell Grants, SEOG Grants and federal work study funding. The State of Missouri provides similar funding."
