object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201541349349308649,453997908,MANAGEMENT AND OTHER F,611710,2855651,2855651
201541349349308649,453997908,TUITION AND FEES,611710,911534,911534
201541669349300604,730590036,TUITION & FEES,611710,12094447,12094447
201541669349300604,730590036,AUXILLIARY ENTERPRISES,611710,4012333,4012333
201541339349304279,160743140,TUITION,900099,419733158,419733158
201541339349304279,160743140,AUXILIARY SERVICES,721000,69420234,69420234
201541339349304279,160743140,RESEARCH,900099,2241447,41439,179280,2020728
201541339349304279,160743140,NONCREDIT INSTRUCTION,900099,3991224,3913289,77935
201541339349304279,160743140,FEES,713990,2007686,2007686
201542109349300114,237135915,TUITION AND FEES,611710,2308309,2308309
201542109349300114,237135915,STUDENT HOUSING,721310,40163,40163
201540989349300319,411607453,TUITION AND FEES,611710,23898275,23898275
201540989349300319,411607453,HOUSING RENTAL INCOME,611710,1146841,1146841
201540989349300319,411607453,SALE OF OTHER SERVICES,611710,825731,825731
201540989349300319,411607453,SALES BOOKSTORE,611710,525746,525746
201541339349304729,550713410,RENT INCOME,611710,340,340
201541349349300339,630366652,TUITION & FEES,611600,28424157,28424157
201541349349300339,630366652,AUXILIARY ENTERPRISES,611600,10508763,10508763
201541349349300339,630366652,EDUCATIONAL ACTIVITIES,611600,263099,263099
201541349349300339,630366652,INDEPENDENT OPERATIONS,611600,23573,23573
201540999349300809,231352654,TUITION & FEES,900099,162983997,162983997
201540999349300809,231352654,RESIDENCE HALLS,900099,13647193,13647193
201540999349300809,231352654,DINING SERVICES,900099,1192120,1192120
201540999349300809,231352654,ACADEMIC RELATED REVENUES,900099,3040845,3040845
201540999349300809,231352654,CAMPUS STORE,900099,166860,166860
201541359349309664,522347972,TUITION AND FEES,611710,675581,675581
201541359349309664,522347972,CLINIC SERVICES,611710,101826,101826
201500099349301175,420680400,Tuition and Fees,611310,34295952,34295952,0,0
201500099349301175,420680400,Residence Halls,611710,3203815,3203815,0,0
201500099349301175,420680400,Food Service,722210,3205519,3205519,0,0
201500099349301175,420680400,Bookstore Sales,451211,919908,919908,0,0
201500099349301175,420680400,Athletic Functions,900099,152903,152903,0,0
201501259349301430,250496976,Tuition & Fees,611310,96941005,96941005,0,0
201501259349301430,250496976,Auxiliary Enterprises,611310,11840741,11840741,0,0
201501359349305610,381359081,TUITION AND FEES,611600,46521102,46521102
201501359349305610,381359081,RESIDENT/DINING,611600,10442307,10442307
201501359349305610,381359081,OTHER PROGRAM REVENUE,900099,423868,423868
201501359349305695,391097032,TUITION AND FEES,900099,10790943,10790943
201501359349305695,391097032,ROOM AND BOARD,721310,3065846,3065846
201501359349305695,391097032,DAYCARE/PRESCHOOL,624410,546994,546994
201501359349305695,391097032,ATHLETIC CAMPS,713990,113455,113455
201501359349305695,391097032,PIANO STRING PREPARATORY,711190,53128,53128
201500449349301940,660191965,Tution & fees,611310,64926833,64926833,0,0
201500449349301940,660191965,Sales & services auxiliary enterprises,611710,148415,148415,0,0
201500449349301940,660191965,Other sources income,611710,2149818,2149818,0,0
201501349349306950,576000734,TUITION & FEES,611310,9365431,9365431
201501349349306950,576000734,AUXILIARY ENTERPRISES,611310,3350446,3350446
201501349349306950,576000734,OTHER INCOME,900000,368893,368893
201502119349301015,751786007,Tuition and Fees,611310,5921310,5921310,0,0
201502119349301015,751786007,Bad Debt Recovery,611310,81383,81383,0,0
201502119349301015,751786007,Finance Charges,611310,41179,41179,0,0
201502119349301015,751786007,Auxillary,611310,21945,21945,0,0
201502269349301730,113135077,THEOLOGICAL COURSES,611000,42214
201502269349301730,113135077,RETREAT & CAMP,611000,2145
201500129349300910,560556753,TUITION AND FEES,611710,43859190,43859190
201500129349300910,560556753,AUXILIARY SERVICES,611710,7105827,7105827
201500449349302610,610444650,RESIDENCE/DINING SEV REV,721310,7867609,7867609
201500449349302610,610444650,GRANTS FOR EDUC FEES,611710,3900000,3900000
201500449349302610,610444650,BOONE TAVERN,721110,2751053,2751053
201500449349302610,610444650,FEES/INS PD BY STUDENTS,611710,1834000,1834000
201500449349302610,610444650,INCOME FROM AGRICULTURE FARM LAB,900099,284356,284356
201500829349300800,756114836,Tuition & Fees,611310,1925314,1925314
201500829349300800,756114836,Auxiliary Services,900099,65471,65471
201500829349300800,756114836,Misc Program Revenue,900099,15655,15655
201501359349306860,540946734,TUITION AND FEES,611710,830332652,830332652
201501359349306860,540946734,ROOM & BOARD,611710,60317313,56989452,3327861
201501359349306860,540946734,STUDENT FEES,611710,15266945,15266945
201501359349306860,540946734,BOOKSTORE/CONCESSIONS,611710,9617605,9617605
201501359349306860,540946734,STUDENT ACTIVITIES,611710,6597382,6412080,185302
201500419349301355,590587238,TUITION & EDUCATION REVENUE &,611600,2974776,2974776
201501359349307555,111630822,Tuition & fees,900099,181915677,181915677
201501359349307555,111630822,Auxiliary Enterprises,451211,15971917,15971917
201501359349307555,111630822,Related student account revenues,900099,779182,779182
201502269349302825,810374399,611110,783398,783398
201501219349300125,941156628,TUITION AND FEES,611600,350261277,350261277
201501219349300125,941156628,HOUSING AND AUXILIARY,611600,38111844,38111844
201501219349300125,941156628,FITNESS CENTER DUES,713940,2033457,1848656,184801
201501219349300125,941156628,0
201501219349300125,941156628,0
201501269349301815,430654876,TUITION AND FEES,900099,25342146,25342146
201501269349301815,430654876,RESIDENCE HALLS AND FOOD SERVICE,900099,6137334,6137334
201501269349301815,430654876,CONFERENCE,531190,287403,287403
201501269349301815,430654876,BOOKSTORE,451211,71912,71912
201501269349301865,920023588,TUITION & FEES,611600,9772836,9772836
201501269349301865,920023588,AUXILIARY ENTERPRISES,900099,1197069,1197069
201501269349301865,920023588,OTHER PROGRAM REVENUE,900099,787805,787805
201501319349302770,311778403,TUITION,611600,4005881,4005881
201500429349301020,222586208,Tuition and Fees,611310,26443004,26443004,0,0
201500429349301020,222586208,Room,611310,3117563,3117563,0,0
201500429349301020,222586208,Board,611310,2667810,2667810,0,0
201500429349301230,570314402,TUITION & FEES,40297456,40297456
201500429349301230,570314402,AUXILIARY - ROOM & BOARD,2645010,2645010
201500429349301230,570314402,AUXILIARY - BOOK STORE,2378103,2378103
201500429349301230,570314402,EDUCATIONAL,434768,434768
201500429349301230,570314402,SUMMER CAMPS,713940,140802,140802
201500429349301435,370673484,TUITION & FEES,900099,9148646,9148646
201500429349301435,370673484,ROOM & OTHER SERVICES,900099,1623888,1623888
201501359349300220,314379585,TUITION AND FEES,900099,72351379,72351379
201501359349300220,314379585,AUXILIARY SERVICES,900099,16371285,16371285
201501359349300220,314379585,BOOKSTORE,900099,63863,63863
201502389349300610,205239134,"TUITION, FEES & OTHER",611600,73860,73860
201502389349300610,205239134,AUXILIARY INCOME,1584,1584
201500479349301695,750983821,Tuition and Fees,611310,2028481,2028481
201500479349301695,750983821,Dorm Fees,721310,362940,362940
201500479349301695,750983821,Athletics,711210,94988,94988
201500479349301695,750983821,Other program revenue,900099,26007,26007
201500689349301005,160743045,TUITION AND FEES,611600,27800710,27800710
201500689349301005,160743045,AUXILIARY ENTERPRISES,611710,7592111,7538954,53157
201500889349300205,362887286,SEMINARY MEM FEES,999999,30000,30000
201500889349300205,362887286,TUITION APPLIC FEES,999999,239113,239113
201500889349300205,362887286,PROGRAM SUPPORT,999999,146865,146865
201501359349301095,750859668,Tuition and Fees,49379677,49379677
201501359349301095,750859668,Net Auxiliary Enterprises,5929108,5929108
201501359349301095,750859668,Other Income,3252819,3252819
201500759349300015,741161941,TUITION AND FEES,611310,41738053,41738053
201500759349300015,741161941,AUXILIARY ENTERPRISES,611710,2100577,2100577
201500899349300005,310840764,TUITION AND FEES,611710,3528064,3528064
201500899349300205,362170999,TUITION AND FEES,611310,59386787,59386787
201500899349300205,362170999,STUDENT HOUSING AND AUXILIARY ENT,611310,4056569,3826691,229878,0
201501329349302005,520595110,CONTRACT REVENUE,541700,1453169000,1453169000
201501329349302005,520595110,TUITION AND FEES,611310,757427000,757427000
201501329349302005,520595110,CLINICAL SERVICES,541900,578041000,578041000
201501329349302005,520595110,REIMB. FROM AFFILIATES,541900,447578000,447578000
201501329349302005,520595110,SALES - AUXILIARY ENTP,721310,96657000,96570000,87000
201501669349301355,260704109,Program Service Fees,611710,197251,197251
201501359349302600,030179403,Tuition and Fees,611710,83387725,83387725
201501359349302600,030179403,Residence and Dinning,721310,17675615,17675615
201501359349302600,030179403,Book Store,451211,1227002,1227002
201501359349302600,030179403,PRINTING SERVICES,900099,645061,645061
201501359349302600,030179403,SMC Playhouse,713940,480829,480829
201500909349300430,420680387,TUITION AND FEES,611600,71590500,71590500
201500909349300430,420680387,AUXILIARY SERVICES,611710,14727837,14727837
201500909349300430,420680387,"FEES, SOURCES AND FINES",611710,404152,404152
201500909349300430,420680387,ALUMNI FEES,611710,258341,258341
201500909349300430,420680387,INDIRECT COST RECOVERY,611710,67195,67195
201501359349302945,264808143,PROG.SERV.REVENUE-RELA,611310,161185,161185
201501359349303300,560529961,TUITION AND STUDENT FEES,900099,76083341,76083341
201500439349302655,381358000,TUITION AND FEES,33932430,33932430
201501329349303515,156019050,Tuition and fees,600099,3020750,3020750
201501329349303515,156019050,Auxiliary enterprises,611710,982514,982514
201501359349303590,560532129,TUITION & FEES,611600,665685603,665685603
201501359349303590,560532129,ANCILLARY STUDENT SVCS,611600,91239646,91239646
201501359349303590,560532129,CONTINUING EDUCATION,611600,55529194,55529194
201501359349303590,560532129,CONFERENCE FEES,611600,5824440,5824440
201501359349303590,560532129,ACADEMIC MED. RESEARCH,611600,4615334,4615334
201500919349300135,370661494,INSTRUCTION & RESEARCH,611600,152327653,152322412,5241
201500919349300135,370661494,AUXILIARY SERVICE,722210,14872304,14725870,146434
201500919349300135,370661494,FOOD SERVICE REVENUE,611710,7778289,7778289
201500919349300135,370661494,DEPARTMENT PROGRAMS,611710,6256288,6256288
201500919349300135,370661494,INTERCOLLEGIATE ATHLETICS,611710,2074415,2034579,39836
201501339349302330,951643389,TUITION & FEES,611600,167515739,167515739
201501339349302330,951643389,AUXILIARY PROGRAMS,611600,2449890,2447615,2275
201501339349302330,951643389,ASSOCIATED STUDENT,611600,1010088,1010088
201501339349302330,951643389,CONFERENCES,611600,676389,676389
201501339349302330,951643389,STUDENT LOAN INTEREST,611600,106920,106920
201501359349304365,461001797,Tuition fees,611600,112232,0,0,112232
201521969349301002,391353508,TUITION & FEES,611310,11271966,11271966
201521969349301002,391353508,BOOKSTORE INCOME,611310,56681,56681
201521969349301002,391353508,USDE EXP REIMB,611310,9176,9176
201521969349301002,391353508,TRANSCRIPT FEE INCOME,611310,8511,8511
201521359349308307,263586792,EDUCATIONAL REVENUES,205435,205435
201521969349301762,366112087,TUITION AND FEES,611600,216092372,216092372,0
201521969349301762,366112087,RESIDENCE CENTERS,611600,28313196,28313196,0
201521969349301762,366112087,0
201521969349301762,366112087,0
201521969349301762,366112087,0
201530369349300838,231352008,Solomon S. Huebner Sch,611310,22794068,22794068
201530369349300838,231352008,LUTC Program,611310,3333052,3333052
201530369349300838,231352008,Richard D. Irwin Schoo,611310,2509824,2509824
201530369349300838,231352008,Customized Consulting,611310,552329,552329
201530369349300838,231352008,Chartered Financial An,611310,15454,15454
201530689349300723,410708577,TUITION & FEES,611600,102926885,102926885
201530689349300723,410708577,AUXILIARY SERVICES,611710,18324403,18324403
201530689349300723,410708577,STUDY ABROAD,611710,1542659,1542659
201530689349300723,410708577,STUDENT PROGRAMS,611710,1105470,1105470
201530689349300723,410708577,MUSIC GROUP TOURS,611710,303418,303418
201530379349300933,580568687,TUITION,611600,4069944,4069944
201530379349300933,580568687,ROOM AND BOARD,611600,2319238,2319238
201530379349300933,580568687,OTHER,611600,65568,65568
201522019349300797,953384325,TUITION REVENUE,137860,137860
201530709349300613,391467668,GRADUATE SCHOOL PROGRA,611710,2339936,2339936
201530709349300613,391467668,DISTANCE EDUC. PROGRAM,611710,335046,335046
201530709349300613,391467668,BANK TECHNOLOGY MANAGE,611710,276976,276976
201530709349300613,391467668,FINANCIAL MANAGERS SCH,611710,242947,242947
201530709349300613,391467668,HR MANAGEMENT SCHOOL,611710,112263,112263
201530409349300648,540506314,STUDENT FEES,611310,21600499,21600499,0,0
201530409349300648,540506314,DORM & OTHER RENTS,721000,3053946,3053946,0,0
201530409349300648,540506314,CAFETERIA DINING HALL,722320,1890897,1890897,0,0
201530409349300648,540506314,SPONSORED PROGRAMS,900099,414343,414343,0,0
201530409349300648,540506314,OTHER AUX SRVCS,900099,266042,253862,12180,0
201530409349301118,911838771,Lease Income,531120,1193360,1193360,0,0
201521949349300022,111788788,TUITION AND FEES,611600,243816051,243816051
201521949349300022,111788788,SALES OF AUXILIARIES,721310,10588374,10588374
201521949349300022,111788788,EDUCATIONAL ACTIVITIES,611600,2055017,2055017
201521949349300022,111788788,OTHER,900099,2610456,2610456
201530619349300608,462977239,TUITION,611600,18238,18238
201531329349300413,941581707,EDUCATIONAL ACTIVITIES,611710,4379398,4379398
201531329349300413,941581707,TUITION AND FEES,611710,3392684,3392684
201531249349300433,150532078,TUITION AND FEES,900099,133735627,133735627
201531249349300433,150532078,SALES & SERVICES OF AUXILIARIES,900099,24795945,23627353,1168592
201531249349300433,150532078,OTHER EDUCATIONAL ACTIVITIES,900099,3066836,3066836
201531189349300148,951860996,TUITION,4176190,4176190
201531189349300148,951860996,FEES,893574,893574
201531189349300148,951860996,BOOSTER REVENUE,412464,412464
201531329349303688,210634584,TUITION AND FEES,900099,168849243,168849243
201531329349303688,210634584,AUXILIARY ENTERPRISES,721310,27683022,27683022
201531329349303688,210634584,GOVERNMENT CONTRACTS,541700,100318,100318
201531329349303688,210634584,OTHER,900099,3537813,3359280,178533
201531329349303768,132676570,Student Tuition/ Fees,611600,188507295,188507295
201511329349303621,560530235,TUITION AND FEES,900099,29293179,29293179
201511329349303621,560530235,AUXILIARY INCOME,900099,6674270,6674270
201511329349303731,953127273,NET TUITION REVENUE,611710,160392205,160392205
201511329349303731,953127273,BOOKSTORE REVENUE,451211,1322978,1322978
201511329349303731,953127273,STUDENT FEES,611710,1240261,1240261
201511329349303731,953127273,MEDICAL CLINIC REVENUE,621400,5079385,5079385
